ID	adj.P.Val	P.Value	t	B	logFC	GeneSymbol
2901_at	0.8854366	6.94e-01	-0.3947405	-5.94323	-0.02597163	GRIK5
64132_at	0.8855405	6.95e-01	-0.3945577	-5.9433	-0.03116578	XYLT2
9108_at	0.8855405	6.95e-01	0.3945115	-5.94332	0.04414632	MTMR7
23551_at	0.8855405	6.95e-01	-0.3944569	-5.94334	-0.0348626	RASD2
51352_at	0.8855405	6.95e-01	-0.3944128	-5.94335	-0.03466082	WT1-AS
79953_at	0.8855405	6.95e-01	-0.3943857	-5.94336	-0.03501921	SYNDIG1
118472_at	0.8855957	6.95e-01	-0.3941797	-5.94344	-0.03106503	ZNF511
84937_at	0.8855957	6.95e-01	0.3941722	-5.94344	0.02821265	ZNRF1
400800_at	0.8855957	6.95e-01	0.3941609	-5.94345	0.01693065	LOC400800
574515_at	0.8855957	6.95e-01	-0.3941317	-5.94346	-0.01701025	MIR510
23279_at	0.8857098	6.95e-01	-0.393961	-5.94352	-0.05968257	NUP160
101928161_at	0.8858076	6.95e-01	0.3937631	-5.9436	0.02286422	LOC101928161
100126319_at	0.8858076	6.95e-01	-0.393714	-5.94362	-0.02838019	MIR216B
79903_at	0.8858076	6.95e-01	-0.393659	-5.94364	-0.04854608	NAA60
1893_at	0.8858076	6.95e-01	-0.3936465	-5.94364	-0.05870073	ECM1
219287_at	0.8858076	6.95e-01	-0.3936024	-5.94366	-0.02020492	AMER2
100422903_at	0.8858076	6.95e-01	0.3935639	-5.94367	0.03311138	MIR4288
594840_at	0.8858633	6.95e-01	0.3934145	-5.94373	0.03001087	ZFAT-AS1
10961_at	0.8858633	6.95e-01	-0.3933945	-5.94374	-0.05036897	ERP29
6866_at	0.8858633	6.95e-01	0.3933511	-5.94375	0.02706944	TAC3
6776_at	0.8858633	6.95e-01	-0.3933094	-5.94377	-0.04190197	STAT5A
341880_at	0.885875	6.96e-01	-0.3932481	-5.94379	-0.02527776	SLC35F4
100874150_at	0.8859247	6.96e-01	-0.3931101	-5.94384	-0.01969807	LINC00379
79770_at	0.8859247	6.96e-01	-0.3930945	-5.94385	-0.03473089	TXNDC15
23212_at	0.8859247	6.96e-01	-0.3929969	-5.94388	-0.03046951	RRS1
645367_at	0.8859247	6.96e-01	-0.3928412	-5.94394	-0.04161257	GGT8P
387890_at	0.8859247	6.96e-01	-0.3928407	-5.94394	-0.02741215	TMEM233
462_at	0.8859247	6.96e-01	-0.3928316	-5.94395	-0.03121397	SERPINC1
101928869_at	0.8859247	6.96e-01	0.3927913	-5.94396	0.02644182	GABRG3-AS1
128859_at	0.8859247	6.96e-01	0.3927178	-5.94399	0.02278764	BPIFB6
57481_at	0.8859247	6.96e-01	-0.3926796	-5.944	-0.02163526	KIAA1210
26013_at	0.8859247	6.96e-01	-0.3926622	-5.94401	-0.0184829	L3MBTL1
389827_at	0.8859247	6.96e-01	0.3926284	-5.94402	0.03013525	TMEM8C
4798_at	0.8859247	6.96e-01	0.39261	-5.94403	0.02940631	NFRKB
283971_at	0.8860099	6.96e-01	0.3924701	-5.94408	0.04049312	CLEC18C
101926905_at	0.8864905	6.96e-01	-0.3919077	-5.94429	-0.02793339	LOC101926905
7051_at	0.886582	6.97e-01	-0.3917611	-5.94435	-0.02544486	TGM1
85456_at	0.8865858	6.97e-01	-0.391707	-5.94437	-0.0269666	TNKS1BP1
101926900_at	0.8865858	6.97e-01	-0.3916225	-5.9444	-0.02619473	DNAJB5-AS1
101929504_at	0.8865858	6.97e-01	-0.3915836	-5.94441	-0.04162079	LOC101929504
102724084_at	0.8865858	6.97e-01	0.391562	-5.94442	0.02510051	LOC102724084
22933_at	0.8867661	6.97e-01	-0.3912467	-5.94454	-0.03785707	SIRT2
57030_at	0.8867661	6.97e-01	0.3912106	-5.94455	0.02283779	SLC17A7
57691_at	0.8867661	6.97e-01	0.3911518	-5.94458	0.05662795	KIAA1586
84889_at	0.8867661	6.97e-01	-0.3911014	-5.94459	-0.03598557	SLC7A3
5884_at	0.8867661	6.97e-01	0.3909661	-5.94464	0.05262894	RAD17
178_at	0.8867661	6.97e-01	0.390965	-5.94465	0.04605114	AGL
104355287_at	0.8867661	6.97e-01	0.3909615	-5.94465	0.02751481	LINC01317
121278_at	0.8867661	6.97e-01	-0.3909528	-5.94465	-0.03558332	TPH2
2109_at	0.8867661	6.97e-01	0.3909303	-5.94466	0.01703473	ETFB
139341_at	0.8868522	6.97e-01	0.3907492	-5.94473	0.03579679	FUNDC1
8689_at	0.8868522	6.97e-01	0.3907408	-5.94473	0.03537513	KRT36
90850_at	0.8869242	6.97e-01	-0.390615	-5.94478	-0.02135853	ZNF598
80728_at	0.8869837	6.98e-01	0.3905026	-5.94482	0.03009872	ARHGAP39
101927715_at	0.8870019	6.98e-01	0.3904343	-5.94484	0.02657377	LINC01029
100507140_at	0.8870019	6.98e-01	-0.3903856	-5.94486	-0.03187427	LOC100507140
105369311_at	0.887033	6.98e-01	0.3903037	-5.94489	0.02671455	LOC105369311
23215_at	0.8870427	6.98e-01	0.3902445	-5.94491	0.05744311	PRRC2C
101928031_at	0.8870835	6.98e-01	-0.3901347	-5.94495	-0.0261232	LOC101928031
11173_at	0.8870835	6.98e-01	0.3901034	-5.94497	0.03329319	ADAMTS7
2014_at	0.8871188	6.98e-01	-0.3899808	-5.94501	-0.07428968	EMP3
124935_at	0.8871188	6.98e-01	-0.3899681	-5.94502	-0.05247561	SLC43A2
160419_at	0.8871207	6.98e-01	-0.3898666	-5.94505	-0.02375001	C12orf50
23350_at	0.8871207	6.98e-01	0.389808	-5.94508	0.05595404	U2SURP
8995_at	0.8871207	6.98e-01	-0.389798	-5.94508	-0.03461046	TNFSF18
1356_at	0.8871207	6.98e-01	-0.389771	-5.94509	-0.03600843	CP
84154_at	0.8871215	6.98e-01	0.3896837	-5.94512	0.05771882	RPF2
253461_at	0.8871215	6.98e-01	-0.3896727	-5.94513	-0.03753346	ZBTB38
102800317_at	0.8872158	6.98e-01	-0.389523	-5.94518	-0.02778051	LOC400927-CSNK1E
349114_at	0.8872349	6.98e-01	-0.3894539	-5.94521	-0.04450704	LINC00265
94235_at	0.8873956	6.98e-01	0.3892332	-5.94529	0.02299771	GNG8
124220_at	0.8874171	6.99e-01	-0.3891391	-5.94533	-0.02422903	ZG16B
81555_at	0.8874171	6.99e-01	-0.3891127	-5.94533	-0.02976819	YIPF5
11257_at	0.8875542	6.99e-01	-0.3889173	-5.94541	-0.0310199	TP53TG1
23130_at	0.8876377	6.99e-01	-0.3887792	-5.94546	-0.0407279	ATG2A
84960_at	0.8878537	6.99e-01	-0.3884993	-5.94556	-0.02878036	CCDC183
28969_at	0.887999	6.99e-01	0.3882329	-5.94566	0.03185494	BZW2
6588_at	0.887999	6.99e-01	0.3879759	-5.94576	0.02770643	SLN
84970_at	0.887999	6.99e-01	-0.3878988	-5.94579	-0.02419824	C1orf94
9647_at	0.887999	6.99e-01	-0.3878929	-5.94579	-0.03967379	PPM1F
752_at	0.887999	6.99e-01	0.3878277	-5.94581	0.05329936	FMNL1
415056_at	0.887999	7.00e-01	-0.3877965	-5.94582	-0.05426882	CNTFR-AS1
284383_at	0.887999	7.00e-01	0.3877956	-5.94582	0.02909237	OR2Z1
100302128_at	0.887999	7.00e-01	-0.387759	-5.94584	-0.02134865	MIR1302-3
4115_at	0.887999	7.00e-01	-0.3877003	-5.94586	-0.02690621	MAGEB4
55222_at	0.887999	7.00e-01	0.3876935	-5.94586	0.0248028	LRRC20
54814_at	0.887999	7.00e-01	-0.3876896	-5.94586	-0.02621347	QPCTL
100034743_at	0.887999	7.00e-01	-0.3876723	-5.94587	-0.05917292	PDZK1P1
400511_at	0.887999	7.00e-01	-0.3876634	-5.94587	-0.03919605	LINC01567
7069_at	0.887999	7.00e-01	0.3876611	-5.94587	0.02722976	THRSP
133491_at	0.888058	7.00e-01	0.3875492	-5.94591	0.02537968	C5orf47
91975_at	0.8880914	7.00e-01	0.3874648	-5.94595	0.02911892	ZNF300
27232_at	0.8881212	7.00e-01	-0.3873837	-5.94598	-0.02042314	GNMT
245939_at	0.8881212	7.00e-01	-0.3873353	-5.94599	-0.03184128	DEFB128
54753_at	0.8882999	7.00e-01	-0.3870953	-5.94608	-0.01970996	ZNF853
442907_at	0.8883253	7.00e-01	0.3870193	-5.94611	0.02888834	MIR339
153684_at	0.8883559	7.00e-01	-0.3869378	-5.94614	-0.04518282	LOC153684
3914_at	0.888449	7.00e-01	-0.3867894	-5.9462	-0.03187321	LAMB3
100302169_at	0.8884898	7.00e-01	0.386655	-5.94625	0.0281014	MIR320D2
100500868_at	0.8884898	7.00e-01	-0.3866482	-5.94625	-0.04364731	MIR3913-2
200197_at	0.888601	7.00e-01	-0.3864804	-5.94631	-0.0245943	TMEM51-AS1
3903_at	0.8889447	7.01e-01	-0.3860515	-5.94647	-0.04319437	LAIR1
6397_at	0.8889447	7.01e-01	0.3860151	-5.94648	0.07922092	SEC14L1
574036_at	0.8889733	7.01e-01	0.3859136	-5.94652	0.02496883	SERTAD4-AS1
101928696_at	0.8889733	7.01e-01	-0.3858869	-5.94653	-0.0299225	LOC101928696
55027_at	0.8889907	7.01e-01	-0.3858195	-5.94655	-0.03017085	HEATR3
51645_at	0.8891277	7.01e-01	0.3856241	-5.94663	0.05289426	PPIL1
9938_at	0.8891743	7.01e-01	0.3855255	-5.94666	0.05530161	ARHGAP25
3442_at	0.8893165	7.01e-01	0.3852904	-5.94675	0.03721165	IFNA5
55364_at	0.8893165	7.01e-01	0.3852758	-5.94675	0.04359344	IMPACT
9903_at	0.8894014	7.01e-01	0.3851361	-5.9468	0.03913779	KLHL21
101928401_at	0.8895188	7.02e-01	0.3849616	-5.94687	0.04416101	LOC101928401
6396_at	0.8895367	7.02e-01	0.3848937	-5.94689	0.02598613	SEC13
349075_at	0.8895535	7.02e-01	-0.3848031	-5.94693	-0.02748727	ZNF713
100287808_at	0.8895535	7.02e-01	0.38474	-5.94695	0.02268447	LOC100287808
8729_at	0.8895535	7.02e-01	0.3847293	-5.94695	0.03655669	GBF1
101927969_at	0.8895632	7.02e-01	-0.3846412	-5.94699	-0.02549147	LOC101927969
102723727_at	0.8895632	7.02e-01	0.3846214	-5.94699	0.03108079	LOC102723727
9667_at	0.8896439	7.02e-01	0.3844862	-5.94704	0.03063048	SAFB2
100885795_at	0.8896913	7.02e-01	-0.384298	-5.94711	-0.03501126	LARS2-AS1
284835_at	0.8896913	7.02e-01	0.3842489	-5.94713	0.035514	LINC00323
1104_at	0.8896913	7.02e-01	-0.3842382	-5.94713	-0.04308048	RCC1
283985_at	0.8896913	7.02e-01	0.3842058	-5.94715	0.02664943	FADS6
83445_at	0.8896913	7.02e-01	-0.3841915	-5.94715	-0.03240709	GSG1
6871_at	0.8896915	7.02e-01	-0.3841425	-5.94717	-0.03936885	TADA2A
117532_at	0.8897475	7.02e-01	-0.3840113	-5.94722	-0.03017028	TMC2
3972_at	0.8897475	7.02e-01	-0.3839849	-5.94723	-0.03611751	LHB
5664_at	0.8897827	7.02e-01	-0.3838122	-5.94729	-0.02399049	PSEN2
5106_at	0.8897827	7.02e-01	-0.3837853	-5.9473	-0.03131215	PCK2
102724096_at	0.8897827	7.02e-01	-0.383765	-5.94731	-0.03236642	LOC102724096
2130_at	0.8897827	7.02e-01	0.3837522	-5.94731	0.04316725	EWSR1
10261_at	0.8898153	7.03e-01	-0.3836685	-5.94734	-0.06222753	IGSF6
100037417_at	0.8898327	7.03e-01	0.383601	-5.94737	0.03588233	DDTL
55844_at	0.8898596	7.03e-01	0.3834738	-5.94741	0.0300352	PPP2R2D
100422847_at	0.8898596	7.03e-01	-0.3834362	-5.94743	-0.05345228	MIR514B
1951_at	0.8898596	7.03e-01	-0.3834258	-5.94743	-0.02203508	CELSR3
3750_at	0.889902	7.03e-01	-0.3833317	-5.94747	-0.0388152	KCND1
100507421_at	0.8899664	7.03e-01	0.3831765	-5.94752	0.02222431	TMEM178B
254896_at	0.8899664	7.03e-01	0.3831591	-5.94753	0.04295853	LOC254896
54583_at	0.8899664	7.03e-01	0.3830891	-5.94756	0.05832376	EGLN1
109_at	0.8899664	7.03e-01	-0.3830675	-5.94756	-0.02637946	ADCY3
387914_at	0.8901081	7.03e-01	-0.382867	-5.94764	-0.03268798	SHISA2
11140_at	0.8902395	7.03e-01	-0.3826562	-5.94771	-0.02684561	CDC37
27237_at	0.8902395	7.03e-01	-0.3825483	-5.94775	-0.03538231	ARHGEF16
2151_at	0.8902395	7.03e-01	-0.3825199	-5.94776	-0.02516726	F2RL2
100874326_at	0.8902395	7.03e-01	-0.3825072	-5.94777	-0.03044812	DSCAM-IT1
85291_at	0.8902395	7.03e-01	-0.3824525	-5.94779	-0.04093453	KRTAP4-2
64766_at	0.8902395	7.03e-01	0.3824335	-5.9478	0.03477734	S100PBP
374462_at	0.8903824	7.04e-01	0.3822317	-5.94787	0.01943055	PTPRQ
319_at	0.8903888	7.04e-01	0.382176	-5.94789	0.02848372	APOF
84803_at	0.8904087	7.04e-01	0.382106	-5.94791	0.05619892	GPAT3
94274_at	0.8904665	7.04e-01	-0.3819953	-5.94796	-0.01922903	PPP1R14A
79752_at	0.8905589	7.04e-01	-0.3818475	-5.94801	-0.05809261	ZFAND1
6717_at	0.8905945	7.04e-01	0.3817242	-5.94805	0.04958143	SRI
1366_at	0.8905945	7.04e-01	0.3816843	-5.94807	0.0237404	CLDN7
102723330_at	0.8905945	7.04e-01	-0.381663	-5.94808	-0.04086853	LOC102723330
9802_at	0.8906201	7.04e-01	0.3814612	-5.94815	0.06284629	DAZAP2
104266961_at	0.8906201	7.04e-01	0.3814437	-5.94816	0.02288337	LINC01221
23413_at	0.8906201	7.04e-01	0.3814029	-5.94817	0.0235782	NCS1
57224_at	0.8906201	7.04e-01	0.3813713	-5.94818	0.0232478	NHSL1
101927292_at	0.8906201	7.04e-01	0.3813705	-5.94818	0.02315195	LOC101927292
4313_at	0.8906201	7.04e-01	-0.3813428	-5.94819	-0.02715472	MMP2
27433_at	0.8907438	7.04e-01	-0.3811379	-5.94827	-0.0206376	TOR2A
399697_at	0.8907438	7.04e-01	0.3810697	-5.94829	0.0282588	CTXN2
100129138_at	0.8907438	7.04e-01	-0.381064	-5.94829	-0.04769475	LOC100129138
151306_at	0.8907966	7.05e-01	-0.380916	-5.94835	-0.02563458	GPBAR1
9918_at	0.8907966	7.05e-01	0.3808939	-5.94836	0.03799551	NCAPD2
79719_at	0.8907966	7.05e-01	0.380861	-5.94837	0.02114664	AAGAB
1655_at	0.8908154	7.05e-01	0.3807239	-5.94842	0.05323198	DDX5
9191_at	0.8908154	7.05e-01	0.3806497	-5.94845	0.03537466	DEDD
5351_at	0.8908154	7.05e-01	0.3806247	-5.94845	0.05488364	PLOD1
56903_at	0.8908154	7.05e-01	-0.3805707	-5.94847	-0.02672088	PAPOLB
199745_at	0.8908154	7.05e-01	-0.3805376	-5.94849	-0.01855507	THAP8
120146_at	0.8908154	7.05e-01	-0.3805106	-5.9485	-0.0209702	TRIM64
2220_at	0.8908154	7.05e-01	0.3804994	-5.9485	0.03188175	FCN2
203068_at	0.8908319	7.05e-01	-0.3804329	-5.94852	-0.05078575	TUBB
11097_at	0.8910156	7.05e-01	-0.3801872	-5.94861	-0.0357917	NUPL2
197407_at	0.8910571	7.05e-01	-0.3800939	-5.94865	-0.02135834	ZNF48
1603_at	0.891244	7.05e-01	0.3798449	-5.94874	0.05784232	DAD1
9576_at	0.8912634	7.05e-01	0.3797753	-5.94876	0.02499256	SPAG6
1896_at	0.8913486	7.06e-01	-0.3794471	-5.94888	-0.02854612	EDA
128077_at	0.8913486	7.06e-01	0.379433	-5.94889	0.03440221	LIX1L
5408_at	0.8913486	7.06e-01	0.3794093	-5.9489	0.02940417	PNLIPRP2
5317_at	0.8913486	7.06e-01	0.3794073	-5.9489	0.02730771	PKP1
668_at	0.8913486	7.06e-01	0.3793953	-5.9489	0.02786634	FOXL2
90024_at	0.8913486	7.06e-01	0.3793608	-5.94891	0.0213105	FLJ20021
29954_at	0.8913486	7.06e-01	-0.3793253	-5.94893	-0.01681618	POMT2
100874047_at	0.8913486	7.06e-01	-0.3792936	-5.94894	-0.02725997	LINC00499
4053_at	0.8914611	7.06e-01	-0.3791243	-5.949	-0.02840914	LTBP2
388585_at	0.8914975	7.06e-01	-0.3790278	-5.94903	-0.03263018	HES5
55619_at	0.8914975	7.06e-01	-0.3789682	-5.94905	-0.08227888	DOCK10
23531_at	0.8914975	7.06e-01	-0.3789388	-5.94907	-0.07557738	MMD
164668_at	0.891536	7.06e-01	-0.3787988	-5.94912	-0.03865602	APOBEC3H
56648_at	0.891536	7.06e-01	-0.3787577	-5.94913	-0.04241167	EIF5A2
64965_at	0.891536	7.06e-01	-0.3787512	-5.94913	-0.03982475	MRPS9
337959_at	0.8916851	7.06e-01	0.3785425	-5.94921	0.02335084	KRTAP13-2
126432_at	0.8916914	7.06e-01	-0.3784827	-5.94923	-0.0218987	RINL
26261_at	0.8916914	7.06e-01	0.3784382	-5.94925	0.02720914	FBXO24
148738_at	0.8917301	7.07e-01	0.3783047	-5.94929	0.02468173	HFE2
407013_at	0.8917301	7.07e-01	-0.3781789	-5.94934	-0.09971394	MIR24-2
3039_at	0.8917301	7.07e-01	-0.3781782	-5.94934	-0.02880784	HBA1
388969_at	0.8917301	7.07e-01	-0.3781759	-5.94934	-0.02176084	C2orf68
56675_at	0.8917301	7.07e-01	-0.3780953	-5.94937	-0.03373817	NRIP3
8507_at	0.8917301	7.07e-01	-0.3780655	-5.94938	-0.02924274	ENC1
50852_at	0.8917301	7.07e-01	-0.3780412	-5.94939	-0.10278499	TRAT1
10642_at	0.8917301	7.07e-01	-0.3780064	-5.9494	-0.02646804	IGF2BP1
25847_at	0.8917695	7.07e-01	0.3779154	-5.94944	0.05599364	ANAPC13
3242_at	0.8918073	7.07e-01	-0.3777673	-5.94949	-0.030529	HPD
4041_at	0.8918073	7.07e-01	0.3777288	-5.9495	0.02236087	LRP5
8517_at	0.8918073	7.07e-01	0.3777141	-5.94951	0.02931557	IKBKG
100505811_at	0.8918073	7.07e-01	-0.3776409	-5.94953	-0.02167011	HNCAT21
90390_at	0.8918073	7.07e-01	0.3775847	-5.94955	0.02702981	MED30
100289495_at	0.8918073	7.07e-01	-0.3775821	-5.94956	-0.0218864	LOC100289495
100616130_at	0.8918811	7.07e-01	-0.3774542	-5.9496	-0.02784476	MIR4526
283970_at	0.8918944	7.07e-01	-0.3773911	-5.94962	-0.05069734	PDXDC2P
89866_at	0.8919075	7.07e-01	-0.3772972	-5.94966	-0.0307391	SEC16B
54097_at	0.8919075	7.07e-01	0.3772145	-5.94969	0.07746289	FAM3B
29984_at	0.8919075	7.07e-01	-0.3771763	-5.9497	-0.03269603	RHOD
400043_at	0.8919075	7.07e-01	0.3771555	-5.94971	0.02526615	LOC400043
55572_at	0.8919075	7.07e-01	-0.3771332	-5.94972	-0.02562829	FOXRED1
283547_at	0.8920346	7.08e-01	0.376948	-5.94978	0.02799141	LINC00639
102467147_at	0.892167	7.08e-01	0.3766829	-5.94988	0.04551833	LOC102467147
113146_at	0.892167	7.08e-01	-0.3766551	-5.94989	-0.0275849	AHNAK2
149473_at	0.892167	7.08e-01	-0.3766346	-5.9499	-0.03286223	CCDC24
84618_at	0.892167	7.08e-01	-0.3765687	-5.94992	-0.02162563	NT5C1A
440590_at	0.892167	7.08e-01	-0.3765239	-5.94994	-0.02330025	ZYG11A
6557_at	0.892167	7.08e-01	0.3765133	-5.94994	0.03704635	SLC12A1
343521_at	0.8922335	7.08e-01	0.3763304	-5.95001	0.03664097	TCTEX1D4
128434_at	0.8922335	7.08e-01	-0.3763172	-5.95001	-0.03028884	VSTM2L
138429_at	0.8922335	7.08e-01	0.3762513	-5.95003	0.03360734	PIP5KL1
128229_at	0.8922335	7.08e-01	-0.3762086	-5.95005	-0.02388838	TSACC
6421_at	0.8922335	7.08e-01	-0.3761866	-5.95006	-0.05038696	SFPQ
388849_at	0.8922335	7.08e-01	0.3760812	-5.9501	0.02885564	CCDC188
55759_at	0.8922335	7.08e-01	-0.3759694	-5.95014	-0.04055822	WDR12
474354_at	0.8922335	7.08e-01	-0.3759101	-5.95016	-0.03818787	LRRC18
57127_at	0.8922335	7.08e-01	-0.3757878	-5.9502	-0.03282691	RHBG
1571_at	0.8922335	7.08e-01	-0.3757855	-5.9502	-0.02722067	CYP2E1
79714_at	0.8922335	7.08e-01	0.3757832	-5.9502	0.01921142	CCDC51
4900_at	0.8922335	7.08e-01	-0.3757571	-5.95021	-0.08752556	NRGN
26254_at	0.8922335	7.08e-01	-0.3757211	-5.95022	-0.02267642	OPTC
101929162_at	0.8922335	7.08e-01	0.3757167	-5.95023	0.02272979	LOC101929162
9697_at	0.8922335	7.08e-01	-0.3757103	-5.95023	-0.05326212	TRAM2
8883_at	0.8922486	7.08e-01	-0.3756453	-5.95025	-0.05438259	NAE1
574463_at	0.8923054	7.09e-01	0.3755307	-5.95029	0.02902965	MIR519E
163732_at	0.8923054	7.09e-01	0.3754868	-5.95031	0.02580212	CITED4
646471_at	0.8924174	7.09e-01	-0.3753178	-5.95037	-0.02821292	LOC646471
23563_at	0.8924894	7.09e-01	-0.3751421	-5.95043	-0.02939738	CHST5
2165_at	0.8924894	7.09e-01	0.3751321	-5.95044	0.01757696	F13B
375323_at	0.8924894	7.09e-01	-0.3750761	-5.95046	-0.0315938	LHFPL4
100616219_at	0.8924894	7.09e-01	0.3749798	-5.95049	0.02362008	MIR4765
100126693_at	0.8924894	7.09e-01	-0.3749493	-5.9505	-0.02332431	LINC00322
11155_at	0.8924894	7.09e-01	-0.3749024	-5.95052	-0.03089662	LDB3
101928035_at	0.8924894	7.09e-01	-0.3748991	-5.95052	-0.03704987	LOC101928035
56673_at	0.8924908	7.09e-01	-0.3748488	-5.95054	-0.03154342	C11orf16
6611_at	0.8925075	7.09e-01	0.3747679	-5.95057	0.03797814	SMS
203102_at	0.8925075	7.09e-01	-0.3747334	-5.95058	-0.03016026	ADAM32
100132464_at	0.8926408	7.09e-01	0.3745415	-5.95065	0.03097896	FAM99B
1854_at	0.892752	7.09e-01	0.3743733	-5.95071	0.03873333	DUT
100507203_at	0.8927846	7.09e-01	-0.3742817	-5.95074	-0.03520722	SMLR1
100507674_at	0.8927846	7.10e-01	-0.3742267	-5.95076	-0.0348667	MARK2P9
400940_at	0.8927846	7.10e-01	-0.3741919	-5.95077	-0.03151369	LOC400940
284427_at	0.8928551	7.10e-01	-0.3740619	-5.95082	-0.02491554	SLC25A41
284013_at	0.8928551	7.10e-01	-0.3740187	-5.95083	-0.02577253	VMO1
84946_at	0.8930117	7.10e-01	-0.3738017	-5.95091	-0.0482033	LTV1
84915_at	0.893077	7.10e-01	-0.3736829	-5.95095	-0.03537451	FAM222A
4245_at	0.8931394	7.10e-01	-0.373567	-5.951	-0.01841326	MGAT1
5740_at	0.8931706	7.10e-01	0.3734848	-5.95102	0.02763107	PTGIS
574499_at	0.8932313	7.10e-01	0.3733709	-5.95107	0.04541264	MIR516A2
26077_at	0.8932713	7.10e-01	-0.3732791	-5.9511	-0.03199835	DKFZP434H168
101928030_at	0.8935281	7.10e-01	-0.3729546	-5.95121	-0.027992	LOC101928030
163259_at	0.8935342	7.11e-01	0.3728442	-5.95125	0.04513696	DENND2C
5565_at	0.8935342	7.11e-01	-0.3728282	-5.95126	-0.02822868	PRKAB2
252950_at	0.8935342	7.11e-01	0.3728016	-5.95127	0.02861327	TTTY18
1428_at	0.8936558	7.11e-01	0.3726222	-5.95133	0.02440059	CRYM
442901_at	0.8936724	7.11e-01	0.3725556	-5.95136	0.04916306	MIR328
8521_at	0.8937542	7.11e-01	0.372367	-5.95142	0.04183878	GCM1
101927575_at	0.8937542	7.11e-01	-0.3723242	-5.95144	-0.0446872	LOC101927575
10929_at	0.8937542	7.11e-01	0.3722387	-5.95147	0.05179437	SRSF8
9746_at	0.8937542	7.11e-01	-0.3722289	-5.95147	-0.04550846	CLSTN3
100874168_at	0.8937542	7.11e-01	0.3722238	-5.95147	0.02756958	LINC00433
101928583_at	0.8937622	7.11e-01	-0.3721665	-5.95149	-0.03183123	LOC101928583
124808_at	0.8937707	7.11e-01	-0.3720926	-5.95152	-0.04109738	CCDC43
26609_at	0.8937707	7.11e-01	0.3720497	-5.95154	0.01862698	VCX
91768_at	0.8937707	7.11e-01	0.3719929	-5.95156	0.02692116	CABLES1
440955_at	0.8937707	7.11e-01	0.3718973	-5.95159	0.03883258	TMEM89
101929378_at	0.8937707	7.11e-01	-0.3718429	-5.95161	-0.02368708	LOC101929378
9196_at	0.8937707	7.11e-01	0.3718166	-5.95162	0.01944333	KCNAB3
1142_at	0.8937707	7.11e-01	-0.3717509	-5.95164	-0.02856559	CHRNB3
83548_at	0.8937707	7.11e-01	0.3716876	-5.95166	0.04446475	COG3
84299_at	0.8937707	7.11e-01	-0.3716781	-5.95167	-0.03157759	MIEN1
401335_at	0.8937707	7.11e-01	0.3716695	-5.95167	0.02832993	C7orf65
127700_at	0.8937782	7.11e-01	0.371586	-5.9517	0.02806973	OSCP1
3822_at	0.8937782	7.12e-01	0.3715637	-5.95171	0.0637998	KLRC2
256130_at	0.8937782	7.12e-01	-0.3715014	-5.95173	-0.02493648	TMEM196
5950_at	0.8937782	7.12e-01	-0.3714663	-5.95174	-0.03651909	RBP4
219527_at	0.8938407	7.12e-01	0.3713503	-5.95178	0.03244838	LRRC55
9219_at	0.8938525	7.12e-01	-0.3712889	-5.95181	-0.05100452	MTA2
4647_at	0.8940302	7.12e-01	0.3710492	-5.95189	0.02481471	MYO7A
390594_at	0.8940424	7.12e-01	-0.3709401	-5.95193	-0.03564063	KBTBD13
730005_at	0.8940424	7.12e-01	-0.3709384	-5.95193	-0.02401323	SEC14L6
152404_at	0.8941438	7.12e-01	-0.3706367	-5.95204	-0.02658481	IGSF11
132720_at	0.8941438	7.12e-01	0.3706329	-5.95204	0.02604668	C4orf32
90199_at	0.8941438	7.12e-01	-0.3705553	-5.95207	-0.0309711	WFDC8
83667_at	0.8941438	7.12e-01	-0.3705	-5.95209	-0.02626994	SESN2
407000_at	0.8941438	7.12e-01	-0.3703738	-5.95213	-0.04484001	MIR218-1
23568_at	0.8941438	7.12e-01	0.3703384	-5.95214	0.04388174	ARL2BP
100507537_at	0.8941438	7.12e-01	-0.3703226	-5.95215	-0.02183968	LOC100507537
221584_at	0.8941438	7.12e-01	0.3702865	-5.95216	0.02143233	ZSCAN12P1
84248_at	0.8941438	7.12e-01	0.3702865	-5.95216	0.03337447	FYTTD1
1948_at	0.8941438	7.12e-01	-0.3702735	-5.95217	-0.02183513	EFNB2
5984_at	0.8941438	7.13e-01	0.3702169	-5.95219	0.03895214	RFC4
65268_at	0.8941438	7.13e-01	0.3701923	-5.95219	0.01974495	WNK2
101928781_at	0.8941438	7.13e-01	-0.370149	-5.95221	-0.02060355	TMEM26-AS1
1284_at	0.8941438	7.13e-01	0.3701466	-5.95221	0.0247707	COL4A2
283385_at	0.8941459	7.13e-01	0.3700573	-5.95224	0.02092487	MORN3
7348_at	0.8941459	7.13e-01	-0.3699578	-5.95228	-0.03179203	UPK1B
9781_at	0.8941459	7.13e-01	-0.3699112	-5.95229	-0.02618885	RNF144A
10844_at	0.8941459	7.13e-01	0.3699078	-5.95229	0.03728314	TUBGCP2
140807_at	0.8941459	7.13e-01	-0.3699005	-5.9523	-0.04303968	KRT72
28954_at	0.89416	7.13e-01	0.3698365	-5.95232	0.02694123	REM1
83863_at	0.8941956	7.13e-01	-0.3696338	-5.95239	-0.02599486	TTTY5
5130_at	0.8941956	7.13e-01	0.3696045	-5.9524	0.04367703	PCYT1A
