Gene	GSE11223	GSE112366	GSE126124	GSE179285	GSE186582	GSE20881	GSE59071	GSE6731	GSE95095	Average
CCDC92	0.9687915	-1.1970746	-1.841542	1.901352	-1.8477552	0.9547625	-0.45575	NA	1.091959	-0.053157099999999985
IL9R	0.968768	-3.345678	0.6243241	1.0587741	-0.2627316	0.4926847	-0.276939	1.9872446	1.556935	0.3114868777777777
DPM3	0.9684512	3.7392153	3.3269411	-1.7125734	1.8097438	-2.075205	-0.98316	NA	1.139042	0.776556875
LYAR	-0.9683968	1.6359571	1.0427096	3.0067188	3.0130592	-0.4593217	3.763176	NA	1.985089	1.6273739
LYZL6	0.9682474	-1.4482023	0.4475737	0.8762909	1.9637544	-0.924944	-3.747773	-4.0740937	1.237526	-0.5224022888888888
TMEM200A	0.9677425	1.5619875	3.1981901	5.739359	3.8867435	1.9829821	-0.086283	NA	-1.954019	1.9120878374999999
HCAR1	-0.9669406	-1.7696502	-2.4328349	0.0965913	1.5392227	-1.6580191	-2.517269	NA	NA	-1.1012714
MGRN1	-0.9664801	-0.3950236	-0.1734821	2.8747279	-0.0745598	1.8624333	1.360689	2.2472284	1.050454	0.8651096666666667
ANGPTL8	0.9658756	1.6707736	2.2260571	2.2987913	1.6014479	0.2117634	-1.461973	NA	NA	1.0732479857142856
LINC01296	0.9655782	-3.278217	-2.9277738	1.2903989	NA	-0.8245117	-0.631634	NA	NA	-0.9010265666666668
INTS3	0.9655775	-0.7581665	-2.8849811	3.7364832	2.4934953	1.0491852	7.094342	1.6966595	-0.700349	1.4102495666666668
HBB	0.9655179	5.0650641	3.5497004	3.4364836	6.8618433	0.4398079	1.973479	0.2881236	3.555592	2.903956866666667
CERS3	0.9653851	-1.4466141	3.6806197	0.8167765	-0.1388076	1.3571814	-0.252924	NA	NA	0.7116595714285714
BTN1A1	0.9645604	-0.1651574	1.2958304	1.73767	-0.0884004	-1.8476173	0.041248	-1.4841619	1.636966	0.23232642222222225
BACH1	0.9644233	2.005576	1.4028304	1.2237649	-2.3924715	0.8288684	4.671125	NA	2.039795	1.3429889375000001
GGT6	0.9642131	2.976742	-0.3503102	-2.2157662	-0.3002527	1.189438	-3.518149	NA	-5.419231	-0.8341645
FGF11	0.9641596	-1.0883016	0.326695	1.1558961	1.5081827	-1.886405	1.733585	NA	1.308216	0.502753475
CREB3L4	-0.9638717	1.8360214	0.0494666	0.852699	-4.021825	0.591283	-0.997894	NA	1.228741	-0.17817246249999993
CAMK2B	0.963327	-1.2730556	-0.6786092	-1.2103649	-1.2591811	0.6699208	-1.50038	-1.8330286	1.887773	-0.4703998444444444
NUP35	0.9629455	-1.6437251	-4.1603344	-1.1385703	-0.2374943	-1.3847594	1.797477	NA	-1.081623	-0.8607605
LOC400794	0.9626445	-2.1336448	NA	1.71888	0.3724236	-1.5704211	NA	NA	NA	-0.13002355999999993
MTF1	0.9625102	3.0240092	-2.2460501	1.829911	5.4542668	0.5725251	0.349878	3.8386438	0.002383	1.5320085555555556
DOC2A	0.9620681	0.6035999	-2.3549143	-3.5522828	-0.6214036	2.7199874	-4.968655	-1.4933715	-1.353182	-1.1175726444444445
ARHGEF17	0.9619673	-2.3881245	2.8891786	5.1738563	2.1623178	-0.2936247	3.132873	6.4855284	2.858832	2.3314226888888885
CYP46A1	0.9617971	-0.906359	1.0713065	-0.6127584	2.012617	0.2053229	-1.904511	NA	-0.154718	0.08408713749999998
TEP1	-0.960901	1.1119227	-2.7936206	2.1937476	-2.6752542	-3.8054927	-2.234137	0.9572331	-1.678405	-1.098323011111111
PFN4	0.9605794	-0.8462831	0.449097	-0.6747941	-1.3684967	0.2451945	-2.801992	NA	1.851366	-0.273166125
DYNLT3	0.9605655	1.3810687	0.708948	0.5992824	-0.1605776	0.9908798	3.059733	-0.7519315	0.597042	0.8205566999999999
KRTAP17-1	-0.9602367	0.107163	-0.4453117	-0.168214	-0.1977961	-2.0824243	-0.141247	NA	1.475827	-0.301529975
PQLC2	0.9599625	-0.6960904	2.554696	-1.6006508	-7.2668331	-1.4512722	1.568463	NA	-1.835162	-0.9708608750000001
MYH7	0.959893	0.076244	3.595995	1.9790191	-2.2867755	2.5778532	-0.11978	-1.5450737	1.207151	0.7160584555555557
LOC643659	0.9593188	-0.5057065	1.2914363	0.194598	NA	1.1094814	-1.364355	NA	NA	0.28079550000000003
CA2	-0.9590112	3.070185	-4.6038868	-2.2353766	4.2645021	-2.2170388	-5.469317	-2.6907138	-5.337789	-1.7976051222222225
PCDHB16	-0.9588654	0.5271234	0.4178307	-0.9303396	1.8201184	0.138802	2.584849	NA	0.929282	0.5661000625
KCNJ2	-0.9581911	1.7126894	-1.4766411	-2.2652992	3.6430038	0.8956816	-4.101519	-3.0949839	-1.145489	-0.754527611111111
MYLPF	0.958046	-0.7315737	-0.6818025	-0.3542744	-1.8563214	-2.1032226	-0.673976	-0.4905914	1.592055	-0.48240677777777763
TMEM123	0.9580457	-2.2538999	-1.653793	1.8521818	0.4637695	1.671653	-1.103303	-2.4882486	-0.9417	-0.38836605555555553
ATP1A2	-0.9578896	-0.3457802	-0.3733117	-0.3448641	0.9737762	-1.6567197	-5.491437	0.9303761	1.070059	-0.6884212222222222
TPT1	0.9576323	-1.0746467	2.1840193	0.9982423	NA	4.2890425	2.645349	NA	2.976612	1.8537500999999998
ARSI	0.9572609	-0.0062717	0.5535193	4.0483091	3.0194441	-1.724831	0.702836	NA	2.548638	1.2623630875
TSPAN3	0.9571467	1.7167238	-1.0180078	-3.2965584	-4.2820923	1.3790898	-2.617692	-1.0927582	-2.048366	-1.1447238222222222
CHAC2	0.9570261	2.9763523	-1.8354734	2.9131647	0.4674201	0.6335564	1.991824	NA	-1.904497	0.7749216499999999
GHSR	0.9567161	2.1361834	-0.8941499	-0.4528764	0.1780406	-0.4967828	-0.938384	NA	1.421005	0.23871900000000001
KDM1B	-0.9563368	1.8102587	-2.1446944	-1.1712457	-0.8333937	-2.9355806	-2.821086	NA	-1.453043	-1.3131401875000002
NDUFS4	0.9559898	1.6892396	-1.9556107	-5.0653357	-0.7524965	2.4705156	-4.650063	-2.0175009	2.021291	-0.8115523111111114
DUSP5P1	0.9557533	-0.5823026	-2.744054	2.9165172	-0.3501157	-1.1952249	-2.008963	NA	NA	-0.42976995714285715
TACC1	0.9549145	-2.0337232	0.3686424	3.3663241	1.0727067	1.7635793	2.164602	-2.5599422	2.412463	0.834396288888889
USP20	0.9547796	0.6651718	-0.7617983	2.5707363	1.5173407	0.0318476	0.382244	1.5492046	2.282499	1.0213361444444444
PLXNB1	-0.9547302	1.1579402	-4.1370781	-0.6880343	-6.055443	-0.0830195	-4.315693	-0.8702094	-0.839275	-1.8650602555555555
HSF2BP	-0.9546832	1.5755103	1.9378986	-0.7815684	2.0223209	-0.6490434	-1.094981	-0.1840698	1.706485	0.3975410000000001
ZPR1	-0.9546117	0.3387841	-2.1659289	2.359297	2.3808385	-1.3350999	3.478829	1.7616724	NA	0.7329725625000001
CYP4F11	-0.9545988	-1.039903	-2.0159353	-1.704485	-4.2386599	-1.3011359	-1.970576	-0.7268702	-0.968806	-1.6578855666666668
INTS5	-0.9545888	1.8549385	1.6153741	0.9814704	3.9516691	-1.3664261	3.568532	NA	0.453343	1.263039025
TXLNGY	0.9545737	-0.7448255	0.5845041	1.9054436	0.3797289	-1.9194885	0.532911	0.9633313	NA	0.332022325
B3GLCT	-0.9540266	-0.3330754	0.1395742	-1.8864987	-3.5574484	-1.2566558	1.453676	NA	NA	-0.9134935285714285
TDRD6	0.9539513	0.4494142	1.3193865	-0.0051765	0.4537125	-0.615854	-0.97818	NA	-0.688795	0.11105737499999993
GDF11	-0.9538134	-1.5015849	2.2312701	6.5426117	2.9220232	-1.1280714	1.526297	-3.0007354	1.935803	0.9526444333333335
FLOT2	0.9537323	1.6693988	1.9700641	-1.3186078	1.7345783	-0.4397166	3.007067	1.2246604	2.677383	1.2753955
LLPH-AS1///LLPH	0.9535076	NA	-3.7462614	2.2901286	NA	-3.2854335	0.151261	NA	NA	-0.7273595399999999
LIX1L	0.9534505	-2.193123	3.8169124	5.3798458	3.1088312	0.8547888	4.000163	NA	1.27745	2.1497898375
GSTM2P1	-0.953291	NA	1.1098108	0.4698819	NA	-1.092549	-1.376455	NA	NA	-0.36852046
FAM219A	0.9524947	-1.260812	1.3630023	3.4307906	3.1638072	-0.068051	5.210362	NA	NA	1.827370542857143
MRPL4	-0.9523044	2.8327821	-2.2636426	-0.758095	2.1156037	-2.533659	-1.987067	NA	-3.186098	-0.8415600249999999
TAF13	0.95133	3.7925273	-1.2007547	-1.1173017	2.1986348	-3.5162383	1.005289	-1.6751085	0.924229	0.1514007666666666
COPS3	-0.9509546	0.6422779	-1.1793955	0.348265	0.0884481	-2.069412	1.002161	1.5546283	1.943241	0.15325102222222226
SPPL2A	-0.9504225	2.601301	-4.6490311	-2.6641972	-0.6949045	0.2173027	-6.700796	NA	-1.857831	-1.8373223250000001
BBS10	0.9500083	-1.5522899	-1.7326289	0.3613819	-0.6739959	1.8353917	-0.207462	NA	0.655122	-0.04555909999999999
HLF	-0.9499505	-0.9569213	-1.2550255	-1.7724126	-1.7102947	-1.6552611	-2.397014	-2.6409737	0.786998	-1.394539488888889
TVP23B	0.9498412	2.6083551	NA	2.1837616	1.3200633	1.1624133	NA	NA	NA	1.6448869
MYOZ2	0.9494702	-1.5804536	-0.8291365	1.6465538	0.23212	-0.8318265	-2.813107	-0.9552037	1.564587	-0.29077736666666665
TSPAN31	0.9493349	1.4740485	NA	0.7560242	-0.6229736	3.2530444	NA	0.0288902	0.480087	0.9026365142857143
OAZ3	-0.9493211	1.1763095	2.0926184	2.3425336	1.1172686	-0.6820306	-0.066351	2.3533489	1.678936	1.0070347
NUP210	0.949075	-3.7464105	-0.0239201	3.2245833	0.5174837	2.4370142	6.094446	6.5042315	2.176433	2.0147706777777774
DYM	-0.9485451	2.4840407	-1.3792973	1.2878593	0.294599	-0.4417222	-0.768102	NA	1.14549	0.20929029999999998
RPL37	-0.9480215	-2.30905	NA	-2.3448211	2.6613662	-3.0540173	NA	-1.13209	1.161742	-0.8521273857142856
ZCCHC3	-0.9478397	1.8787398	2.3091655	-1.9359279	0.1285992	-1.4751512	-1.507474	NA	-0.825296	-0.2968980375
PSMG2	0.9478239	0.0511604	-0.3873841	-2.5079464	-0.6950832	1.5033848	-1.821067	NA	-0.286651	-0.399470325
CTNS	0.9478237	2.3272645	0.2471486	4.3203984	4.5498274	-0.5922679	-0.797457	-0.8042075	2.012206	1.3567484666666667
CASC1	-0.9476682	-3.2982133	-0.8097114	0.065884	0.7634473	-0.41411	0.692663	NA	1.637253	-0.2888069500000001
GINS3	-0.9460589	1.5656942	-1.1969192	1.8912547	-1.2993193	-1.5308251	3.626652	NA	-0.423535	0.21086792499999998
CXorf23	-0.9460012	0.6046838	-5.5502965	-5.8358361	-2.6587259	2.0524747	-7.905713	NA	-2.019719	-2.78239165
LOC114224	-0.9457611	3.0275412	NA	-1.2288946	4.7061986	1.836265	NA	NA	NA	1.4790698199999999
HDAC6	0.9456963	1.4372929	-3.6388575	-1.3457682	-0.2742215	-2.6307478	-2.0174	-2.9522002	-0.299049	-1.1972505555555555
PGM1	0.9455859	1.1856756	-4.8373822	-9.0001087	-3.4091331	0.8713376	-6.297666	-1.6180292	-2.41895	-2.7309633444444446
TMEM156	0.9454423	-3.4208002	0.3426771	2.4669831	-0.4434444	1.609617	4.839455	NA	1.484184	0.9780142375
TSEN15	0.9453213	1.423381	2.1262091	4.4137422	-1.1171367	-1.8409907	1.96087	NA	-1.885673	0.7532154
MPP7	0.9448584	2.2870207	-3.2984192	-6.1969371	-2.5008511	-2.2656017	-9.76084	NA	0.226573	-2.5705246250000005
SDCBP2	-0.9448464	2.6627751	NA	-2.8275065	NA	-0.0964335	NA	NA	-6.25755	-1.49271226
SLC17A4	-0.9448246	-1.9640108	-5.2155345	-4.5744888	-3.9398457	0.1876401	-8.186738	-3.8737333	-7.672528	-4.020451511111111
NDUFB5	-0.9447438	2.4073419	-3.5235955	-5.6941755	-2.8095115	0.4735303	-6.419575	-1.362404	-0.364786	-2.0264354555555553
FNDC3B	0.9446197	4.0078212	2.4936435	5.3711256	NA	1.6741208	8.124253	NA	2.980761	3.656620685714286
KCNJ13	0.9445728	-2.3394919	0.4743825	1.2027407	-3.7623541	1.3084578	-0.036364	-0.283673	2.213352	-0.03093079999999995
TMEM267	0.9443789	-4.6539761	-3.7191634	-0.3485487	0.1908982	-0.3522176	-0.093226	NA	NA	-1.1474078142857143
TTC25	-0.9440743	-2.1201965	2.6000167	2.5356961	1.8085811	-1.9200821	-0.596847	NA	0.616608	0.24746274999999998
KAT2B	0.9436403	-2.5023663	0.9938475	2.3215995	-2.8044824	2.6254555	1.834986	-1.2839149	-0.096652	0.22579035555555554
WDR12	-0.9433537	0.3803376	-5.1063285	-3.4207021	-1.5049776	-1.8793663	-0.739995	NA	-2.316116	-1.9413127000000001
DOCK10	0.9431254	-2.3985666	-0.05488	2.1148524	-0.9640022	2.026957	2.5641	1.5672237	-0.215806	0.6203337444444444
MALL	-0.9428198	0.5153285	-2.9166916	-2.9955075	-4.7596577	-2.5043933	-2.205991	-3.7041743	-6.436077	-2.8833315222222224
CTBS	0.942631	2.9278814	1.1357863	3.7427648	1.1231948	4.767331	-1.616197	-1.9695962	2.239671	1.4770519000000002
P2RY2	0.9426253	2.8461511	-2.3953457	0.7838407	-3.856965	-0.7169163	-3.417492	1.0871191	-4.811179	-1.0597957555555557
CD320	-0.9425445	1.3830154	1.9926733	1.9199548	2.2721041	-3.6933372	2.369404	NA	1.376305	0.8346968625
ACTG1	-0.9423888	3.8055128	-3.8147971	2.1605878	NA	-0.7880384	2.454387	NA	2.996278	0.8387916142857144
PODNL1	0.9415069	-1.7928288	4.7660196	1.9540753	0.1953046	-2.6522291	2.354509	NA	2.172704	0.9923826874999999
TFAP2B	0.941341	0.8992084	1.1920451	-1.8379442	-1.7225122	-1.9831913	-0.731354	0.2872509	1.387468	-0.1741875888888889
NR2E3	-0.9411311	-0.6841523	0.3943347	-1.2984779	-0.6051719	-0.1956307	-3.01992	1.7864156	1.3632	-0.3556148444444445
ADIPOR2	-0.9409046	3.2106905	-2.2603465	-3.4410904	-1.7078359	2.9076259	-3.658447	-1.6123205	-0.421292	-0.880435611111111
C12orf76	-0.940904	-0.9877594	2.1224813	-3.1091811	-3.7757866	2.6435779	-2.646622	NA	0.648679	-0.7556893624999999
FAM98A	-0.9407524	3.2425267	-0.8462413	2.4402771	4.6664098	-2.6947546	3.236953	0.097584	2.729428	1.3257144777777778
BYSL	-0.9402278	-0.2269846	0.0244733	3.1796061	3.5511995	-2.2596813	5.179164	1.8886777	-0.482477	1.1015277666666667
ABCG4	-0.9396106	-1.1484534	1.3965138	1.9878278	-1.0777635	-1.7856938	-0.695637	NA	0.103086	-0.26996633750000004
CYBRD1	-0.9385933	-2.2282683	1.9000043	1.4343275	-5.8829123	0.7072561	0.36494	NA	2.463121	-0.27251562499999993
SUMO1P1	-0.9384176	NA	2.3406084	NA	NA	-0.2714826	-0.483307	NA	1.530392	0.43555864
OLFM2	0.9382983	-1.8887661	2.4937911	0.8574582	-0.4029175	-1.5572166	2.84435	NA	4.024357	0.9136693
UTP18	-0.9380587	-0.6558187	-0.8910021	-0.5310821	0.8499703	1.4471866	-0.982332	-0.7610384	1.775184	-0.07633234444444444
OR10H3	0.9378733	2.1535372	-1.0095831	0.081498	0.870231	-2.0275591	1.526624	-3.0979789	1.189607	0.06936104444444445
CCDC94	-0.9376536	2.0814147	-1.6587231	-1.9152217	-2.3319898	-2.2908407	-2.158659	-0.2825396	1.845255	-0.8498842
RAB1B	-0.9374092	3.3464225	-2.733524	-1.5573844	1.4178144	-1.7456091	-2.922675	NA	2.785899	-0.29330822500000003
PPM1M	0.9366591	-1.1848692	4.0643843	5.7951868	3.4551063	-0.7991294	4.021669	NA	3.008384	2.4121738625
IFNGR2	-0.9366383	2.0163267	-0.143372	-3.5271568	-3.5157802	-1.134607	-1.886728	-2.2921564	1.933536	-1.054064
TNNI3	0.936572	2.3049004	1.4836619	2.7616467	0.3277152	-1.2729434	-1.416937	0.2503637	1.652752	0.7808590555555557
DUSP5	0.9365356	0.0253402	2.3405663	1.753876	1.8182825	1.0911414	2.796144	-0.0137176	3.183854	1.548002488888889
LAMA5	0.9363626	-0.1815556	4.6456609	5.8478279	3.2983007	0.1989534	5.382724	1.4820364	1.435327	2.560626366666667
CLSTN3	0.9356049	0.5740164	2.0740293	2.8003164	1.9649486	-1.0022812	8.631988	-0.4798414	2.300752	1.977725888888889
HIST1H4J	0.9355326	2.0681055	NA	-2.2881724	NA	-2.5258927	NA	NA	0.730229	-0.21603959999999994
GLDN	0.9353612	0.5591263	3.1911512	1.0859495	2.2131811	1.3376022	-0.235371	NA	-2.492478	0.8243153124999998
PASK	0.9350865	-3.0477408	-2.9793815	-1.6794609	0.7336393	-2.5517373	2.638997	-0.3208625	2.269618	-0.44464913333333317
CDK1	-0.93488	2.593492	-0.064268	1.212321	-0.0429288	-1.2810088	2.702339	1.3808623	NA	0.6957410875000001
HIST1H3I	0.9345342	2.2489266	-0.0282001	5.4595081	-0.6351211	2.1294097	4.710021	0.8633602	2.144509	1.980771955555556
TIPARP	0.9345153	1.5181898	2.6673647	3.1776702	-0.2862845	0.0441999	4.91533	-1.2990898	-0.60134	1.2300617333333332
NTRK1	0.934397	0.4943683	NA	3.1300809	2.2297068	2.0957281	NA	1.1391244	2.569585	1.798998642857143
VWC2L	-0.9338417	NA	-0.8266607	-0.2952225	NA	-1.8758604	-1.897811	NA	NA	-1.16587926
CTNNB1	0.9336287	1.7472005	-0.4298223	3.1791253	1.9326067	-2.8177737	1.702427	-1.1275017	1.652458	0.7524831666666666
GLRA3	0.9334991	-1.4366774	0.5715802	-2.9295484	-0.8735044	-0.5854325	0.651109	1.7496377	1.658276	-0.0290067444444444
ZFY	0.9332043	-0.8750894	0.6663029	2.0872664	-0.9044114	-0.4015313	0.234489	-0.8855314	1.901981	0.30629778888888887
PSD2	0.9330179	-0.4279214	1.6101131	0.4291406	-1.3513422	-0.8978445	-0.715753	NA	1.949824	0.19115431250000003
ZBTB7A	0.9328117	2.4384741	-0.7050832	-2.4494409	-0.9708442	-3.6744441	-2.941637	-2.3121551	-0.933983	-1.1795890777777778
ZNF778	-0.9327072	-0.6619436	1.894319	2.4495472	0.527126	-0.1209369	0.030762	NA	0.327042	0.4391510625000001
ANKRD26	-0.932321	-1.9729319	-4.3980002	-3.2778509	-3.8254738	2.8658022	-1.449014	-2.589186	-1.337403	-1.879597622222222
DGKI	-0.9320101	0.3475849	0.206294	-0.2374765	2.0794006	-2.9852847	1.716635	NA	3.032594	0.40346715
EDC4	-0.9316134	-1.2507578	-5.0482304	-0.2676966	3.7555203	-0.4114064	-4.642165	-2.7931101	0.582864	-1.2229550444444444
CASR	0.9312788	1.4545975	-1.1126379	0.5417665	0.1012732	-2.1230283	-0.155107	3.1197181	1.279136	0.44855521111111113
MRPS23	-0.9312465	3.1092237	-0.2883291	-0.2917315	1.3212738	-0.1276555	0.1367	NA	1.263476	0.5239638624999999
UBL4A	0.931246	0.4414044	0.4247136	3.0344749	-2.2304649	-1.0340672	-1.344344	1.7421395	-1.367833	0.06636325555555558
NPPA	0.931049	0.7907585	-0.0197916	0.7991832	0.3467089	-0.523213	-0.749455	0.0030743	1.519345	0.34418436666666663
PTPDC1	0.9309902	-0.6375213	-1.1258955	-1.8330691	3.171937	-0.8489214	-3.102175	NA	-2.295667	-0.7175402625
SIAH3	0.9306522	0.7091782	0.4584237	-1.0669192	0.586178	0.2287439	0.601788	NA	1.613601	0.507705725
BCLAF1	0.9303909	-2.0829304	-4.5454189	-3.5087846	-2.2074422	-1.2487364	0.709658	-1.4155032	-1.566624	-1.6594878666666668
KIF5A	0.9290953	-1.261775	0.465693	-0.7965335	0.2818462	-1.8611596	-0.441765	-2.8431794	0.846652	-0.5201251111111111
BRICD5	-0.9288585	0.5466478	3.0364983	-3.0273506	-1.0555048	-1.9894042	-2.389392	NA	NA	-0.8296234285714286
NFKBIE	0.9287562	-1.8472209	2.6019533	5.0168533	2.719012	3.8445732	5.150952	4.0399544	-0.318046	2.4596430555555555
PDE8B	0.9283313	-1.6213157	-1.8106556	-0.2734658	2.282079	-0.4832391	-1.216063	-0.6834207	2.045824	-0.09243617777777773
AR	-0.9281298	-2.023757	-0.6517914	-1.222666	2.1714737	-0.0179867	-0.912727	-0.2994622	3.402685	-0.05359571111111104
PCSK9	0.927738	4.3293233	4.479837	5.4603125	1.5793581	1.6773269	3.651188	NA	1.36808	2.9341454750000002
TSPAN2	0.9275848	2.5171328	2.6341383	6.0045016	1.5187632	0.9919762	2.638723	1.5598348	1.433999	2.2474059666666673
USPL1	0.9273222	-3.5544724	-3.0891915	-1.3537114	-3.7686878	2.0866912	1.105063	-0.6985064	-0.959964	-1.0339396777777776
ECI2	-0.9273176	2.1182612	-3.1313615	-3.7871551	-3.803067	-0.3927247	-4.321855	NA	NA	-2.035031385714286
EOGT	0.9273064	0.995746	-0.2998138	0.7231463	2.3774104	2.8934909	3.253112	NA	NA	1.5529140285714287
C4orf19	0.9270048	2.2986291	-2.088909	-2.3177611	-3.933166	0.5999624	-3.472348	NA	-4.615545	-1.5752666
WDR27	0.9267593	-3.4963624	-3.2037971	-3.2587565	-1.7322413	0.8855293	-4.619155	NA	0.597116	-1.7376134625000001
DIRAS3	-0.9258561	0.9691894	2.4377702	0.6215705	0.3613907	-2.2465782	-0.277721	-0.7955456	1.454866	0.17767621111111112
PDZD2	-0.9255409	2.0453379	0.0288771	3.1244788	1.5765519	-0.6195437	1.939578	-0.7057523	-0.127639	0.7040386444444443
IL1RAPL2	0.9252899	-0.5431189	-1.4756925	0.9391575	0.6790687	-0.8265063	-1.497892	NA	1.175795	-0.07798732500000002
PLPP3	0.9247995	1.3781308	0.8094197	3.770598	2.8872013	2.3939598	1.15622	-0.0911086	NA	1.6536525625
DCK	-0.9246999	-1.1864547	0.1821106	-0.5071319	-1.1385459	0.7867622	0.014194	-0.4393381	0.822261	-0.2656491888888889
TPBG	0.9244023	3.8733733	4.75398	5.5792157	5.2152473	1.8646793	8.362307	0.8522354	0.658123	3.564840366666667
FXYD7	0.924292	-0.2943104	1.8482521	0.2356525	-0.2217763	-2.3113577	-1.80719	NA	1.173637	-0.05660009999999999
NDUFA12	-0.9238514	0.678314	-2.1199252	-6.2726877	-3.3226735	-2.0906668	-4.459462	NA	1.974628	-2.0670405750000005
HCRT	0.9232688	1.0424194	-0.0176011	0.0858958	-1.3534716	0.4501433	0.097935	-0.5916062	-1.280385	-0.0714890666666667
ITGBL1	-0.9228277	-2.5173415	2.2338521	-2.1016056	2.5208346	0.0809012	-2.361375	2.177499	3.136828	0.24964056666666667
SGK1	-0.9220847	1.5999573	-0.0297673	0.0660749	-2.1642621	-1.2027628	0.785639	-2.5016192	0.399267	-0.44106198888888887
SFT2D1	0.9219762	4.1543184	-3.7318352	-1.8140252	-0.1126174	1.375751	-1.736729	NA	-1.154589	-0.2622187749999999
CREB5	0.9214106	2.7289871	2.6776715	4.7137923	4.9711494	1.5644074	4.29204	NA	2.988706	3.1072705375
CPNE4	-0.9212934	-2.1642747	2.2946985	0.1163453	1.7222566	-0.0344886	1.414471	NA	0.980732	0.42605583750000003
SPIN3	0.9211242	-4.2071998	-1.2755047	-3.2755955	-2.1307982	0.0330159	-2.780691	NA	NA	-1.8165212999999996
RLN1	-0.9211012	-2.2537784	-1.6798924	-0.0310272	-1.8928871	0.1755718	-1.970953	-3.1437839	0.908794	-1.2010063777777777
TAAR1	-0.9210264	-0.4922817	-0.1743506	0.9624798	-0.918017	-1.5208223	-0.124111	NA	1.382502	-0.22570340000000003
MTX2	-0.9200003	0.7331615	-1.7589048	-4.3556875	-3.7017166	0.0905084	-5.856799	-2.3407087	-2.156596	-2.2518603333333336
LOC728613	-0.9192434	-1.0695265	NA	0.9029771	-1.9278699	0.3936124	NA	NA	1.820128	-0.1333203833333334
C9orf66	0.9190787	1.190972	0.8265238	1.5334212	1.103923	-3.1526482	0.00056	NA	2.271458	0.5866610625
KIRREL2	0.918964	-3.0745657	2.5693282	2.4428303	0.0999678	-0.4889119	0.061015	NA	1.711814	0.5300552125
SLC52A2	-0.9188188	3.5669284	2.2228781	2.6402828	-2.1285447	-4.6482146	2.580164	NA	NA	0.4735250285714286
POLR3GL	0.9186358	0.1825853	0.7563419	0.4793835	2.7149789	0.8406847	-4.742311	NA	-0.531905	0.07729926249999998
SPIB	-0.9184318	-5.1750637	-1.9449241	-4.2951294	-3.8248537	-2.5048667	-3.423317	0.1675638	0.874208	-2.338312733333334
ME3	-0.9183157	-0.5003277	-5.9217178	-7.0202759	-3.3713495	0.4342853	-11.985199	-1.8645293	-4.103921	-3.9168167333333335
SLC2A4RG	-0.9181355	1.8102135	-0.5563262	-1.1742133	-1.0712644	-0.5399368	0.468029	NA	-0.747317	-0.34111883750000005
C14orf178	-0.9180825	1.2040788	0.9588693	-1.907507	-1.3488383	-2.9928605	-0.740366	NA	0.746226	-0.6248100249999999
KDELC2	-0.9179524	2.4279061	-0.5939467	0.1201134	1.3849018	-1.2057159	1.985113	NA	1.10018	0.5375749125
GABARAP	-0.9177371	2.3834146	-1.4520984	-0.4965325	3.2454059	1.2622985	-4.00602	-1.2353518	1.969954	0.08370368888888885
ARL1	0.9169076	3.9265565	-0.8527621	4.1903085	2.5565167	1.3157346	0.137754	0.2070635	-3.297984	1.0111217000000001
DCLK2	0.9167722	-2.780188	1.0052349	-0.6986502	1.1110497	NA	1.627588	NA	1.781573	0.42333994285714294
RRP9	0.9167421	0.8727544	0.5418093	0.6668161	-0.3629166	-1.4754009	0.956551	3.1451849	0.55461	0.6462389222222222
BMS1	-0.9161043	0.4317472	-3.7833466	4.4718806	1.21799	-1.0697105	4.185762	NA	-0.111927	0.5532864250000001
HECTD3	0.9157523	0.3575962	-3.7926796	-1.2956881	-1.7872072	1.4970374	-5.604782	NA	1.512609	-1.02467025
TMEM9	0.9157284	1.3961056	0.35665	4.8735607	1.591458	-0.0824163	0.160502	NA	0.795078	1.2508332999999998
PDE11A	-0.9156556	2.3837734	-0.995338	2.7105689	3.082258	2.3775307	-0.073389	NA	1.916012	1.31072005
PARP1	0.9156374	-2.1853928	1.9168689	3.9849155	-0.0464727	0.6894783	3.15684	2.5807019	0.267469	1.2533383888888892
PNPLA2	0.9156053	0.3617348	-1.5240083	-2.4091413	-1.1832373	2.206905	-3.367255	1.5849949	0.78814	-0.29180687777777786
HIST1H4D	-0.9154119	-0.6263713	1.3863422	-1.1375338	1.8158076	-2.8701168	0.194951	NA	1.334512	-0.1022276249999999
SNRPA1	-0.9153452	-2.3481341	-3.5155113	0.6170795	-1.8637016	1.8055506	1.108944	2.3175777	0.878867	-0.21274148888888883
CCNE1	0.9153348	1.7613816	-0.636842	2.795327	2.5205139	-1.8162817	2.681645	-2.2350988	-2.397336	0.3987382000000001
AJUBA	-0.9152384	-2.0947864	4.2469209	7.5777539	2.929797	1.1726972	3.661117	NA	NA	2.3683230285714285
VAMP8	-0.9147957	1.2765592	-0.1969403	-2.2186477	-3.5412611	2.0395079	-3.061211	0.3892811	0.499273	-0.6364705111111113
KATNAL1	-0.9142445	-1.7804983	1.5522191	6.0419797	3.1899107	-2.1400675	4.628457	NA	3.7764	1.794269525
SLX4IP	0.9141461	-0.8595435	-4.5289846	-2.30287	-6.1761684	0.5729019	-4.371381	NA	NA	-2.3931285
