Gene	GSE109248	GSE117239	GSE117468	GSE13355	GSE136757	GSE137218	GSE14905	GSE193128	GSE30999	Average
LOC100507537	NA	NA	-1.8170536	-2.5878924	-1.55	2.06	-1.45e-01	-8.48e-01	2.89e-01	-0.6569922857142857
KIAA0509	NA	NA	1.815048	2.7902009	-3.65e-01	NA	1.59e-01	NA	7.32e-01	1.02624978
LOC101928590	NA	NA	1.8149823	5.2095676	2.57e-12	-1.48	1.48	-1.23	1.94	1.104935700000367
FAM170B-AS1	NA	NA	1.8126425	-1.8261164	9.86e-01	6.64e-01	1.24	-1.17	1.11	0.4023608714285714
NXF2B///NXF2	NA	NA	1.8099279	1.7069397	-5.90e-01	NA	-1.22	NA	1.24	0.58937352
LOC145845	NA	NA	1.8090292	1.0843779	0.00	-5.70e-01	8.59e-01	-1.49e-01	1.44	0.6390581571428572
LOC101928893	NA	NA	-1.8084293	0.2529938	-1.29e-02	NA	-2.45e-02	NA	6.73e-01	-0.18396709999999997
ERVFH21-1	NA	NA	1.8065654	-0.9833903	5.01e-01	NA	7.34e-01	NA	1.40	0.6916350199999999
LOC101928409	NA	NA	-1.8049056	-2.07818	-2.26	NA	2.45e-01	NA	5.32e-01	-1.07321712
LOC146513	NA	NA	1.7998691	1.7212575	2.57e-12	6.15e-02	1.09	8.74e-01	1.17	0.9595180857146529
ALDOAP2	NA	NA	1.7995955	1.193743	-9.80e-01	2.71	-1.31	5.55	9.41e-01	1.4149055000000001
WDR11-AS1	NA	NA	1.7994156	0.5006918	-9.91e-01	-2.46	7.79e-01	-2.24	7.35e-01	-0.26812751428571435
LOC102724511	NA	NA	1.7994121	2.6444885	5.90e-01	-1.18e-01	-1.22	-3.40e-01	1.09	0.6351286571428572
LINC00673	NA	NA	1.7977608	1.8323375	0.00	2.13	1.28	4.06	2.93e-01	1.6275854714285711
SRRM3	NA	NA	1.7959239	6.9991712	1.66	1.22	1.01	1.34e-01	2.30	2.159870728571429
LOC143188///VTI1A	NA	NA	-1.794297	4.5932166	-1.06	NA	-2.93	NA	1.53	0.06778391999999989
SP3P	NA	NA	1.7935975	2.6854155	4.56e-01	1.59	4.93e-02	1.06	1.48	1.3020447142857143
FLJ33534	NA	NA	1.7935397	0.9467594	9.50e-01	2.68e-01	-1.24	3.77e-01	9.11e-01	0.5723284428571428
HIST1H2APS5	NA	NA	1.7929181	4.0050349	1.61e-01	NA	4.10e-01	NA	6.08e-01	1.3953905999999998
LOC100268168	NA	NA	1.7927794	-0.6812897	1.20	-1.73	9.14e-01	-8.89e-01	9.37e-01	0.22049852857142863
LOC100289473	NA	NA	-1.7918649	2.1292227	0.00	-7.50e-01	-5.28e-01	-2.11e-01	1.33	0.025479685714285733
RNF144A-AS1	NA	NA	1.7914794	4.5410056	2.67	1.27	1.23	1.49	1.57	2.080355
LOC101928401	NA	NA	1.7903684	1.5647531	0.00	-9.92e-01	5.88e-01	-6.36e-01	7.18e-01	0.43330307142857144
LOC100129476	NA	NA	1.7902263	3.9448459	2.40e-02	NA	9.28e-01	NA	5.16e-01	1.4406144399999998
HILS1	NA	NA	-1.7871487	3.6586702	-1.47	1.22	-9.44e-01	6.03e-01	1.00	0.3257887857142857
TMCC1-AS1	NA	NA	-1.7859753	-0.3859795	-1.11	-2.89e-01	5.96e-01	-1.06	1.81	-0.31785068571428576
LOC101927450	NA	NA	1.7857697	-0.8066244	-9.89e-01	5.49e-01	-7.09e-01	-3.57e-01	1.72	0.17044932857142855
LOC102725116	NA	NA	1.7842129	0.6865287	2.57e-12	NA	7.75e-01	NA	1.56	0.961148320000514
LINC00423	NA	NA	1.7827414	0.7476395	3.51e-01	-4.08e-01	1.70e-01	8.41e-01	9.68e-01	0.6360544142857142
WWC2-AS2	NA	NA	-1.7823837	2.7804526	-7.45e-01	8.55e-01	1.04	4.11e-01	1.49e-01	0.3868669857142857
IGHM///IGHG1///IGHD	NA	NA	-1.7823759	6.1658937	1.72	NA	-3.55e-01	NA	9.31e-01	1.33590356
PLK5	NA	NA	1.7813908	2.9409649	2.57e-12	-1.22	-1.01e-01	-1.06	8.22e-01	0.45190795714322435
ZRANB2-AS1	NA	NA	1.7809351	3.7066212	8.69e-01	-2.29	7.48e-01	-4.47e-01	-6.19e-01	0.5355080428571428
ZNF417///ZNF587	NA	NA	1.7807413	-3.7992287	1.20	NA	-5.31	NA	1.20	-0.9856974799999998
LINC00176	NA	NA	-1.7803354	1.8397212	-1.08	7.08e-02	3.30e-01	7.93e-01	3.40e-01	0.07331225714285715
MIR133A1HG///MIR133A1///MIR1-2	NA	NA	-1.7767607	-1.6743404	-1.61	NA	4.56e-02	NA	1.43	-0.7171002200000001
GNAT3	NA	NA	-1.7764794	3.1158367	0.00	1.27	4.79e-01	-7.28e-01	1.36	0.5314796142857144
ARHGAP22-IT1	NA	NA	1.7763613	1.4719897	4.92e-01	-8.70e-01	-4.20e-01	2.08	1.07	0.8000501428571428
TMCO5B	NA	NA	1.774844	-0.7447056	0.00	-7.01e-01	3.02e-01	1.93	1.28	0.5487340571428572
SEPT7-AS1	NA	NA	1.7746953	3.973023	6.29e-01	-1.02	3.09	-9.49e-01	2.63	1.4468169000000002
PMCHL2	NA	NA	1.774204	-1.1480899	-2.37e-02	-7.82e-01	7.68e-01	-2.10	1.34	-0.024512271428571455
KCNMB2-AS1	NA	NA	1.7719434	-0.1141112	-1.55	-2.39	1.15	-3.21	1.40	-0.4203096857142858
LOC101926959	NA	NA	1.770959	-3.0915719	-1.92	NA	-2.55	NA	-1.08	-1.3741225799999999
LINC01545	NA	NA	1.770103	2.458562	-7.56e-01	9.03e-01	5.97e-01	8.33e-01	1.22	1.0036664285714285
LINC00348	NA	NA	-1.7685037	-1.3321723	-1.43	5.86e-01	6.41e-01	6.87e-01	2.19e-01	-0.34252514285714286
LOC339975	NA	NA	-1.7668161	0.6973072	1.08	-6.63e-01	1.26	-1.47e-01	1.08	0.22007015714285716
LINC01289	NA	NA	1.765549	1.1547887	1.27e-01	-4.02e-01	9.61e-01	4.31e-01	9.22e-01	0.7084768142857142
LOC105372840	NA	NA	1.7651214	0.848745	2.57e-12	NA	-1.64e-01	NA	1.47	0.7839732800005139
BANCR	NA	NA	1.7646788	6.2554675	1.22	4.84e-01	-5.53e-01	-7.84e-01	-5.13e-02	1.1908351857142858
LOC100131508	NA	NA	-1.7643257	-0.5461027	0.00	NA	4.48e-01	NA	1.04	-0.16448568000000002
CYP4F62P	NA	NA	1.7631642	0.3452209	-1.00	1.00	9.05e-01	-5.42e-01	1.38	0.5501978714285715
FOXD4L1///FOXD4	NA	NA	1.7600262	5.0406216	-1.40e-01	NA	8.83e-01	NA	1.28	1.76472956
DKFZP761C1711	NA	NA	1.758285	-4.9050495	-1.03	NA	-6.53e-01	NA	1.81	-0.6039528999999999
LOC101929284	NA	NA	1.758165	-1.2652393	2.57e-12	1.76	-4.72e-01	4.72e-01	7.11e-01	0.4234179571432243
LINC00308	NA	NA	1.756545	0.2563087	1.00	-9.98e-02	1.47	-1.90e-01	1.09	0.7547219571428571
LOC101930075///LOC101930013///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1///PKD1	NA	NA	-1.7528212	2.5440061	1.69	NA	-1.66	NA	1.50	0.4642369799999999
PARD6G-AS1	NA	NA	-1.7523545	-2.9736045	-2.47	-6.19e-01	-1.05	-1.28	1.64	-1.2149941428571427
KIZ-AS1	NA	NA	1.7503431	2.5353697	-8.77e-01	6.10e-01	8.58e-01	-5.59e-02	-9.54e-01	0.5524018285714286
ANKRD30BP3	NA	NA	1.7469192	-1.4515352	1.01	-1.74	-8.56e-01	5.84e-01	1.61	0.12905485714285717
LOC101927292	NA	NA	1.7442419	0.9853286	0.00	1.80	-4.35e-01	-1.79	1.42	0.5320815000000001
C8orf60	NA	NA	1.7431169	3.9508297	-2.05e-01	NA	-3.62	NA	1.16	0.6057893200000001
GS1-600G8.3	NA	NA	1.7391738	1.1255081	1.03	1.07	4.80e-01	1.75	1.25	1.2063831285714286
LOC284912///MB	NA	NA	1.7390997	0.6747089	1.24	NA	9.53e-01	NA	1.09	1.13936172
MCPH1-AS1	NA	NA	-1.7281724	-0.7432799	-1.16	-4.01e-01	-1.21	-9.03e-01	6.86e-01	-0.7799217571428573
LOC101927196	NA	NA	-1.7268261	0.763441	-2.11	-1.60	-6.71e-01	-2.24	1.60e-01	-1.0606264428571428
LINC00943	NA	NA	1.7259525	-2.6386394	-1.05	8.99e-02	-2.89e-01	2.07	-2.45e-01	-0.04811241428571432
LUNAR1	NA	NA	1.7229945	1.3285385	4.10e-01	9.05e-01	3.32e-02	2.84	7.10e-01	1.135676142857143
LOC340184	NA	NA	1.7207153	-0.3389302	-1.11	NA	-2.80e-01	NA	1.55	0.30835702
IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1	NA	NA	1.7176345	1.6086676	7.93e-01	NA	5.61e-01	NA	-4.69e-02	0.92668042
LOC729652	NA	NA	1.7168753	-2.6802196	4.70e-02	1.58	-4.69e-02	1.69	1.44	0.5352508142857143
LOC100506731	NA	NA	-1.7151521	-2.2941806	7.86e-01	NA	4.27e-01	NA	1.03	-0.35326653999999996
LINC00671	NA	NA	1.7139199	1.9010884	-1.36	1.00	1.81	4.42e-02	1.45	0.9370297571428573
SSX2B///SSX2	NA	NA	1.7118506	1.3983327	-1.02	NA	1.16	NA	1.20	0.89003666
SAMMSON	NA	NA	1.7108264	1.8479993	0.00	NA	1.79e-01	NA	1.18	0.98356514
POM121L8P///POM121L9P///POM121L1P	NA	NA	1.7086918	6.4693418	-7.11e-01	NA	2.84	NA	1.28	2.3174067199999997
LOC101929174	NA	NA	-1.7079111	-2.1274711	1.68	NA	3.75e-01	NA	1.24	-0.10807644000000001
TRBV16	NA	NA	1.7077881	0.7216885	0.00	9.07e-01	4.66e-01	-2.87e-01	1.64	0.7364966571428572
OR51A1P	NA	NA	1.7077212	3.9123058	-6.99e-01	1.68e-01	-7.56e-01	7.70e-01	-5.99e-03	0.728148142857143
LOC105372695	NA	NA	1.7047558	-0.2997478	-1.26	NA	-1.07	NA	1.62	0.1390016
LOC105370629	NA	NA	1.7035807	1.1826797	2.57e-12	NA	8.98e-01	NA	1.47	1.050852080000514
CFAP74	NA	NA	1.7023634	2.6302087	-1.85	1.78	-5.47e-01	7.53e-01	1.51	0.8540817285714285
MGAT4EP	NA	NA	1.7007545	0.9041912	0.00	3.34e-01	6.02e-01	-1.28	1.67	0.5615636714285713
LOC101929497	NA	NA	1.6971538	-2.6046739	2.57e-12	2.12	2.18	2.53	2.22	1.1632114142860814
LINC00354	NA	NA	1.6963306	0.7126036	1.06	-9.28e-01	1.19	4.63e-02	1.61	0.7696048857142858
LOC339862	NA	NA	-1.6939322	1.0892293	2.57e-12	-1.11	5.25e-01	1.23e-01	8.42e-01	-0.032100414285347205
LOC100507630	NA	NA	1.6929975	2.2430277	2.97e-01	NA	1.59	NA	6.77e-01	1.3000050399999998
FLJ20712	NA	NA	-1.6866474	1.9511057	-1.02	NA	3.23e-01	NA	4.83e-01	0.010091660000000002
LOC102723701	NA	NA	-1.6837265	-0.4190013	-3.17	-6.65e-01	-5.42e-01	-5.43e-01	-7.10e-01	-1.1046754
LINC00928	NA	NA	-1.6751516	0.1513845	2.57e-12	1.48	1.09e-02	5.44e-01	1.17	0.24016184285751002
LOC105370829	NA	NA	1.6719981	2.0906354	-9.95e-01	1.15	2.11	4.48e-01	1.52	1.1422333571428571
LOC105372793	NA	NA	1.6719216	-2.5738821	-2.63	NA	-5.56e-01	NA	9.14e-02	-0.7993121000000001
TEX36	NA	NA	1.6710592	0.3624869	-4.59e-01	1.43	6.90e-01	-2.14e-01	9.08e-01	0.6269351571428572
LOC100421171	NA	NA	1.6702	2.52273	2.57e-12	NA	-7.35e-02	NA	3.78e-01	0.8994860000005142
LOC101929148	NA	NA	-1.6688172	2.3068428	-3.49	1.36	4.40e-01	-2.71e-01	1.25	-0.010424914285714302
LOC105378052	NA	NA	1.6683639	1.9897289	2.57e-12	2.47e-01	1.53	5.92e-01	2.33	1.193870400000367
LOC105374690	NA	NA	1.6637876	1.6332113	1.03e-01	NA	1.21	NA	-6.32e-01	0.7955997800000001
LOC101928666	NA	NA	-1.6634979	4.6600091	9.73e-01	NA	-4.10e-01	NA	8.54e-01	0.8827022399999999
XKRY2///XKRY	NA	NA	-1.661947	0.8759097	-1.00	NA	8.55e-01	NA	1.66	0.14579253999999997
DEFB105B///DEFB105A	NA	NA	1.6618969	3.2405791	9.31e-01	NA	1.27	NA	7.98e-01	1.5802952000000001
NADK2-AS1	NA	NA	1.661718	1.4737205	-2.79e-01	7.36e-01	-2.96e-01	1.24	9.77e-01	0.7876340714285714
BBOX1-AS1	NA	NA	-1.6616352	2.8956329	-9.61e-01	-1.47	7.31e-01	8.23e-01	8.64e-01	0.1744282428571428
LOC102724708	NA	NA	1.6615733	-0.4326998	2.51e-01	NA	1.64e-01	NA	2.89	0.9067747
LGALS8-AS1	NA	NA	1.6572182	3.4080727	5.26e-01	6.83e-01	8.26e-01	1.70e-02	3.22e-01	1.0627558428571429
FLJ13773	NA	NA	1.653708	0.4787543	-1.33	NA	-4.86e-01	NA	9.13e-02	0.08155245999999995
LINC00884	NA	NA	1.6492561	-3.5106356	-4.86e-02	8.47e-01	-9.49e-01	-1.96	1.38	-0.37028278571428574
PRO2958	NA	NA	-1.6465721	-1.0468785	-5.25e-01	NA	1.59	NA	1.48	-0.02969012000000002
LOC101929621	NA	NA	1.6440706	1.3828174	2.57e-12	NA	4.30e-02	NA	9.40e-01	0.8019776000005141
LOC100131655	NA	NA	-1.6416888	1.1786914	-1.28	2.75e-01	1.54	-8.54e-01	-9.26e-01	-0.2439996285714286
GPR1-AS	NA	NA	1.6388441	-0.324688	7.79e-01	-5.96e-02	-7.35e-01	1.06	1.81	0.5955080142857143
LOC100505817	NA	NA	1.6376361	-0.4626735	5.65e-01	-6.38e-01	5.52e-01	8.48e-01	1.04	0.5059946571428571
LINC01111	NA	NA	1.6364451	-1.6395449	0.00	4.13e-01	-8.01e-02	1.38	1.06	0.3956857428571428
LOC100132735	NA	NA	-1.6361417	-0.6506637	-4.02	-5.96e-01	6.95e-01	3.35e-01	-1.45	-1.0461150571428572
OPN1MW3///OPN1MW2///OPN1LW///OPN1MW	NA	NA	1.6344421	4.3890287	2.95	NA	2.14	NA	1.72	2.5666941600000004
OSGIN1	NA	NA	1.6344018	4.5987964	-2.98e-01	2.19e-01	3.15e-01	-3.37e-01	9.65e-01	1.0138854571428573
DAOA-AS1	NA	NA	1.6343265	0.8469438	2.57e-12	-1.27e-01	6.19e-01	9.64e-01	9.86e-01	0.7033243285717957
LOC100506371	NA	NA	1.6330906	2.7127873	-7.10e-01	-9.72e-01	1.98	-2.77	1.17	0.43483969999999994
LOC100507065	NA	NA	-1.6307972	-1.8423808	7.88e-01	-1.08	5.11e-01	-9.84e-01	9.00e-01	-0.4768825714285714
ORM2///ORM1	NA	NA	1.6295751	2.7754914	1.47	NA	8.58e-01	NA	1.38	1.6226132999999998
PCOLCE-AS1	NA	NA	1.6271287	-0.3335218	-1.27	3.25e-01	-2.76e-01	-3.44e-01	2.62e-01	-0.001341871428571411
LOC101927534	NA	NA	1.6245018	-0.3845476	4.24e-01	9.89e-01	1.04	-1.28e-02	1.43	0.7300220285714286
REXO1L1P	NA	NA	1.6214398	2.1742354	1.20e-01	-5.04e-01	2.96e-01	-3.20e-01	8.81e-01	0.609810742857143
DAB1-AS1	NA	NA	1.6175914	1.4987925	0.00	-5.53e-01	5.41e-01	5.69e-01	1.15	0.6890548428571428
ZNF852	NA	NA	-1.6153359	-4.2654801	8.27e-01	-2.93	3.78e-01	-3.16	7.70e-02	-1.5269737142857145
TRIM78P	NA	NA	1.6130448	-2.8725484	-8.81e-01	NA	5.70e-01	NA	-1.11	-0.53610072
PP13439	NA	NA	1.611832	0.4076767	-4.95e-01	NA	-1.04	NA	9.71e-01	0.29110173999999994
FLJ41170	NA	NA	-1.6100126	0.3165633	1.61	NA	1.13	NA	-1.39	0.011310140000000057
LOC102724165	NA	NA	1.6092884	1.9009356	-1.94	NA	4.62e-01	NA	-2.95e-01	0.34744480000000005
LINC00970	NA	NA	1.6063309	3.410465	2.21e-01	6.45e-01	1.12	-7.97e-01	1.50	1.1008279857142858
MIR7-3HG	NA	NA	1.6036543	2.6472648	6.59e-01	1.23	1.20	2.73	2.15	1.7457027285714286
LINC01282	NA	NA	1.6032594	1.7768363	2.57e-12	4.30e-02	1.03	-1.00e-01	1.15	0.7861565285717956
EGFLAM-AS4	NA	NA	-1.6031323	1.8040773	-1.69	2.91	1.02	7.13e-01	8.29e-01	0.5689921428571428
OR52K3P	NA	NA	-1.6030479	0.7306821	-1.57	1.04	4.70e-01	-3.24e-01	6.62e-01	-0.08490940000000002
SOCS2-AS1	NA	NA	1.6028739	0.1099448	-3.29	1.79	-1.53	1.01	-5.37e-01	-0.12059732857142856
SMIM2	NA	NA	-1.6002076	1.6637076	-6.82e-01	1.56	8.46e-01	5.52	2.03	1.3339285714285711
IGHV4-31///IGHM///IGHG3///IGHG1///IGHA1	NA	NA	1.5981278	2.5132242	7.51e-01	NA	1.35e-01	NA	2.59e-01	1.0512704000000002
LINC01366	NA	NA	1.5960156	-1.7067813	2.57e-12	1.28	5.88e-01	2.08	5.67e-01	0.6291763285717957
LOC284240	NA	NA	1.5956146	2.9608875	-9.22e-01	NA	1.35	NA	4.00e-01	1.07690042
LOC100127974	NA	NA	1.5939685	1.2784756	-4.12e-01	NA	2.27e-01	NA	1.49	0.8354888199999999
LOC644135	NA	NA	1.5874105	3.862856	1.25	NA	8.92e-01	NA	1.53	1.8244533
LOC100506585	NA	NA	1.5869665	4.1322176	1.44e-01	1.81	8.74e-01	9.83e-01	1.52	1.5785977285714288
ZNF663P	NA	NA	1.58687	0.6828718	-7.65e-01	2.03e-01	8.14e-01	5.56e-01	-7.51e-01	0.33239168571428573
LOC142937	NA	NA	1.5867973	1.1377125	-8.82e-01	NA	-2.89	NA	-2.04	-0.6174980400000001
SPRNP1	NA	NA	1.5855052	3.9329493	4.07e-01	NA	-5.57e-01	NA	1.14	1.3016909
LOC101929002	NA	NA	-1.5841902	3.5409843	9.70e-01	1.41e-01	9.16e-01	-4.09e-01	1.02	0.6563991571428571
MIR6875///TRIP6	NA	NA	-1.5836336	6.7706874	1.78	NA	3.46e-01	NA	2.44	1.95061076
UBE2E2-AS1	NA	NA	-1.5820997	0.3378597	-8.72e-02	-1.60	8.20e-01	1.33e-03	5.82e-01	-0.21830142857142867
LOC101930286///LOC101930149	NA	NA	1.5812285	0.7223641	2.57e-12	NA	2.79e-01	NA	1.46	0.8085185200005138
LINC00461///MIR9-2	NA	NA	-1.5799885	0.9952212	-1.68	NA	1.08	NA	-1.31	-0.49895345999999996
TMEM132E	NA	NA	-1.5794686	2.2580293	-2.54	1.27	-3.64e-01	4.89e-01	-1.50	-0.2809199
LOC100507560	NA	NA	-1.5792793	0.029838	-2.35	NA	5.65e-01	NA	-5.43e-01	-0.7754882600000002
LOC57399	NA	NA	1.5786844	0.0620073	-2.08e-01	NA	1.41	NA	5.68e-01	0.6821383400000001
ARHGEF26-AS1	NA	NA	-1.5774432	-4.2499649	-1.60	1.18e-02	-1.35e-01	-2.10	-1.01	-1.5229440142857145
DRAIC	NA	NA	-1.576635	-3.0992767	-2.15	8.23e-01	-2.31	-1.04	-1.06	-1.4875588142857143
LOC285593	NA	NA	1.575407	2.247169	9.37e-01	-2.96e-01	-9.59e-01	3.31	1.27	1.1549394285714285
LOC151121	NA	NA	1.5752106	3.7536341	2.57e-12	1.03	1.16	9.50e-01	8.78e-01	1.3352635285717958
GCSAML-AS1	NA	NA	-1.5741316	1.6023693	1.17	NA	6.95e-01	NA	1.20	0.6186475399999999
LOC101927668///MACC1	NA	NA	-1.571066	1.5599693	2.16e-01	NA	2.58	NA	1.09	0.77498066
LOC151760	NA	NA	1.5683503	2.2591848	3.72e-01	3.29e-01	7.48e-01	-1.90	1.16	0.6480764428571428
GOLGA8M///GOLGA8IP	NA	NA	1.567382	-1.6475536	2.57e-12	NA	-1.11	NA	3.24e-01	-0.173234319999486
FAM205BP	NA	NA	1.5656471	-1.4071658	-2.89e-01	7.08e-01	8.42e-01	-7.56e-01	1.28	0.2776401857142857
LINC01082	NA	NA	1.5641376	5.4151517	7.05e-01	1.84	1.95	-1.78e-01	1.58	1.8394698999999997
KCNK15-AS1	NA	NA	-1.5621879	0.2404046	-7.17e-01	NA	6.55e-01	NA	2.59e-01	-0.22495665999999997
LOC101927331	NA	NA	1.5609188	2.6216355	-5.22e-01	NA	5.87e-01	NA	1.02	1.0535108599999998
DEFB122	NA	NA	1.5600464	3.8167834	-1.55	-1.85	6.42e-01	1.80	-8.23e-01	0.5136899714285713
LOC101927043	NA	NA	-1.5566211	0.5700596	8.37e-01	-1.37e-01	6.39e-01	-9.20e-01	7.07e-01	0.019919785714285685
LOC100505570	NA	NA	1.5537336	2.5725914	1.11	NA	7.35e-01	NA	1.53	1.5002650000000002
LOC101927513	NA	NA	1.5507711	0.721372	-1.01	2.89	1.15	-1.15	6.89e-01	0.6915918714285715
LOC101928702	NA	NA	-1.5490678	-0.4307507	2.64e-01	NA	3.80e-01	NA	-9.79e-01	-0.4629637
LOC101927058	NA	NA	1.5484148	-1.2634624	9.96e-01	1.02	7.25e-01	-4.70e-02	1.54	0.6455646285714286
GTF2IP7	NA	NA	1.5484111	2.3406072	0.00	3.29	9.99e-01	2.49	8.91e-01	1.6512883285714286
LPIN3	NA	NA	1.5481114	5.240925	9.61e-01	-2.66	-6.59e-01	-1.74	1.46	0.5930052
OSTM1-AS1	NA	NA	1.5473804	3.1499932	2.17e-01	4.73e-01	7.57e-01	7.03e-01	4.28e-01	1.0393390857142857
TAS1R1	NA	NA	1.5471686	0.7070163	1.61	1.47	-7.97e-01	-1.91e-02	1.11	0.8040121285714287
LOC102725526///IGHM///IGHG3///IGHG2///IGHG1///IGHA1///IGH	NA	NA	-1.5422621	0.0595653	1.09	NA	-6.20e-01	NA	1.39	0.07546063999999997
CCDC168	NA	NA	1.5416726	3.6040178	1.08	2.16	6.93e-01	7.47e-01	1.58	1.6293843428571428
LOC221946	NA	NA	1.5411949	1.4672253	9.75e-01	1.65	1.07	8.72e-01	1.35	1.2750600285714284
LOC100507291	NA	NA	-1.5404462	-1.7549854	6.24e-01	-3.02	7.52e-02	-1.20	-7.71e-01	-1.0838902285714285
GAGE12D///GAGE12F///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE1	NA	NA	-1.5403326	2.0697437	0.00	NA	3.06e-01	NA	7.08e-02	0.18124222000000004
LOC101928760	NA	NA	1.5401844	-0.1243969	1.12	NA	-1.19e-01	NA	1.84	0.8513575
LOC100507395	NA	NA	1.5399653	2.4831882	2.66e-01	NA	-5.61e-01	NA	1.74	1.0936306999999998
LOC100506571	NA	NA	1.5389984	4.0433876	1.44	NA	-3.56e-01	NA	1.47	1.6272772
LINC00544	NA	NA	1.5376662	3.4556669	-7.81e-01	1.02	4.08e-01	-6.94e-01	-1.08	0.5523333
LINC00458	NA	NA	1.5354979	4.0716374	1.18e-01	-7.61e-01	5.87e-01	-1.85	1.37	0.7244479
GAFA3	NA	NA	1.5319181	0.1793317	-6.56e-01	3.08	-2.20e-01	3.39	1.28	1.226464257142857
LOC152286	NA	NA	-1.5313127	1.2648579	-9.87e-01	NA	-1.19	NA	1.17	-0.25469096
GAGE12D///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C	NA	NA	-1.5307914	1.6523471	-9.99e-01	NA	5.76e-01	NA	9.03e-01	0.12031114000000001
LOC100287576///DGCR5	NA	NA	1.5304864	1.7425897	-6.40e-01	NA	-1.09	NA	-6.34e-01	0.18181521999999994
LOC100131864	NA	NA	-1.529947	0.7563438	2.57e-12	NA	7.32e-03	NA	9.21e-01	0.03094336000051403
LOC339978	NA	NA	-1.5290286	4.373486	2.57e-12	1.12	1.86e-01	2.25	1.89e-12	0.9143510571434943
LOC101929164	NA	NA	-1.5256351	2.2542246	-6.35e-01	-8.49e-01	5.69e-01	7.59e-01	7.92e-01	0.19494135714285715
LINC00567	NA	NA	1.5248307	-0.2363555	-9.99e-01	2.05	6.51e-01	4.87e-01	1.84	0.7596393142857142
LINC00454	NA	NA	-1.5220975	-1.2763036	9.63e-01	2.26	5.09e-01	1.23	7.93e-01	0.42237127142857134
LINC01181	NA	NA	1.5206301	0.5641758	2.57e-12	4.02	6.41e-01	6.30	9.33e-01	1.9969722714289386
TMC3-AS1	NA	NA	-1.5187312	4.4118722	-2.56	-4.63	1.47	-1.34	9.91e-01	-0.45369414285714277
LOC100129603	NA	NA	1.5186116	3.1608828	2.57e-12	6.04e-01	8.21e-01	-4.19e-01	8.29e-01	0.9306420571432243
LINC00654	NA	NA	1.5172463	1.9760968	-1.66e-01	6.23e-01	2.03e-01	6.99e-01	-6.55e-01	0.5996204428571429
ZBTB20-AS1	NA	NA	1.5168472	-1.4928992	2.86	-5.93e-01	1.24	5.23e-01	1.45	0.7862782857142856
LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P	NA	NA	1.5157156	3.9805527	2.51	NA	1.46	NA	1.44	2.18125366
LOC101929122	NA	NA	1.5153826	-1.2683411	3.16e-02	-3.80e-01	-4.03e-01	3.44e-02	-5.22e-01	-0.14170835714285718
ZNF890P///ZNF815P	NA	NA	1.5141813	5.5109026	0.00	NA	-3.97e-02	NA	6.15e-01	1.52007678
LOC101929745	NA	NA	1.5139482	-1.1919183	2.57e-12	1.29	2.78e-02	3.14e-01	3.32e-01	0.3265471285717957
TSPY10///TSPY8///TSPY4///TSPY3///TSPY1	NA	NA	1.5134971	1.7737636	9.90e-01	NA	1.14	NA	1.76	1.43545214
LACTB2-AS1	NA	NA	1.5107131	-0.0210685	3.86e-01	-8.92e-01	1.07	3.81e-01	1.09	0.5035206571428572
LOC102723697	NA	NA	1.5098265	1.5255002	-9.44e-03	NA	-1.31e-01	NA	1.40	0.8589773399999998
NKAIN3	NA	NA	1.5077076	-0.8003418	-9.67e-01	2.98e-01	1.04	-2.10	9.43e-01	-0.011233457142857157
LOC101929116	NA	NA	1.5073594	-0.8628953	0.00	1.02	-1.44	8.83e-01	1.33	0.34820915714285716
HOXC-AS3	NA	NA	1.5058453	2.2778375	-1.18	1.06	8.45e-01	9.85e-01	1.11	0.9433832571428573
LOC101927798	NA	NA	1.5036249	2.5863216	-9.58e-01	8.26e-02	6.69e-01	-5.86e-01	1.44	0.6767923571428572
LINC01583	NA	NA	1.5033909	-0.4595479	2.57e-12	-6.19e-01	1.38	2.97e-01	1.01	0.4445490000003671
IPO9-AS1	NA	NA	1.5022636	2.6667917	1.63	7.34e-01	1.62	8.03e-01	1.32	1.4680079000000001
PRO0471	NA	NA	-1.5018552	-6.4375584	-1.03	NA	-1.02	NA	6.58e-01	-1.8662827199999998
LOC101929180	NA	NA	1.5005513	-1.3650437	1.69	7.12e-01	6.71e-01	-2.16e-01	-8.65e-02	0.4151439428571428
LOC105370746	NA	NA	-1.4967216	0.9104976	2.57e-12	NA	-3.95e-02	NA	1.95e-01	-0.086144799999486
NEURL3	NA	NA	-1.4959787	3.4589912	-7.53e-01	7.18e-01	-1.77	8.06e-01	5.41e-01	0.2150017857142857
