Gene	GSE100163	GSE110169	GSE110174	GSE11907-96	GSE11907-97	GSE121239	GSE138458	GSE17755	GSE185047	GSE22098	GSE29536	GSE49454	GSE65391	GSE72326	GSE8650-96	GSE8650-97	GSE88884-1	GSE88884-2	GSE99967	GSE108497	Average
IZUMO2	NA	NA	2.6824325	NA	0.777213	4.707574	1.8121356	NA	-0.3576681	NA	NA	0.2357107	NA	0.0824491	NA	3.204996	0.872297877	2.140346618	-0.5395953	NA	1.4198083631818181
TRPC2	NA	NA	2.6768514	1.5448558	NA	4.3308925	3.3539698	NA	3.1694272	NA	NA	0.8293259	2.23	1.040358	0.2938451	NA	1.183065592	1.181061333	0.8137585	1.60384991525749	1.865481618481345
GRK2	NA	NA	-2.6749583	-3.1067575	NA	-8.635845	2.8030063	NA	5.6936144	NA	NA	-0.6828143	1.99	-0.4874944	3.934663	NA	1.484549002	0.634274775	NA	0.390091734377319	0.11186080928144328
UBE3D	NA	NA	-2.6700309	NA	-1.62017	3.2456951	1.0826343	NA	-8.2651594	NA	-3.032449	0.5541923	-2.01	0.6131928	NA	-3.355134	-1.806196843	-5.497222031	-2.2161744	-1.22878214851806	-1.871828873037004
LOC100130452	NA	NA	-2.6598519	NA	-0.771426	2.5545504	2.3288848	NA	-0.2648618	NA	NA	-0.9530228	-2.40	-0.7603721	NA	-0.573511	-2.1110791	1.914467807	-0.8451072	-2.34024970387721	-0.5293521997597853
NABP1	NA	NA	2.6554341	-0.6748531	0.601977	4.0852511	-1.2124004	NA	-1.6364131	-1.02	3.832605	0.9467148	6.44	0.7525359	-0.6250637	0.903115	0.782758147	2.696832576	1.6281211	0.772733265402863	1.2311380993178154
GUSBP2	NA	NA	-2.647788	NA	NA	-2.6048055	-3.3228551	NA	-0.1450024	-8.64e-01	NA	-4.4151557	-5.30	-4.8554438	NA	NA	-2.974688655	-7.213874627	-0.5872586	-2.90805586853788	-3.1532440208781565
KIAA0087	NA	NA	-2.6405998	-2.386532	NA	3.2766407	1.5810203	NA	-5.2207005	NA	NA	0.3302464	5.42e-01	0.6523242	-0.6997826	NA	-0.979274783	-2.151447152	-1.6489147	-0.394693673590716	-0.7492087391223627
PVT1	NA	NA	-2.6352948	-2.3221254	NA	-2.6062114	3.4438538	NA	3.2046174	NA	NA	1.1437487	1.74	1.4852155	-0.1669008	NA	NA	NA	-0.3670222	0.530390975165989	0.3136610704696354
ZNF542P	NA	NA	-2.6325814	NA	0.647098	2.5558675	1.0196741	NA	-8.3547716	NA	-0.604248	0.1278381	NA	0.0535008	NA	-2.516455	-1.911895721	-1.334649826	-1.8086457	NA	-1.22993906225
KIAA1456	NA	NA	-2.6211954	NA	-0.886573	1.2962355	2.8974043	NA	-1.0794934	NA	NA	-1.2268816	4.70e-01	-1.5224893	NA	-1.224972	0.369934306	1.777536407	-1.0919665	NA	-0.23687172391666667
LINC00900	NA	NA	-2.6160662	NA	1.885842	-3.7488317	3.5335849	NA	-2.5859852	NA	NA	1.2614642	3.42e-01	1.196442	NA	3.246151	1.015114567	2.315953058	0.6410976	NA	0.5405638520833334
NOP14-AS1	NA	NA	2.6153828	-2.8854499	NA	-2.8463056	-0.7845525	NA	4.4159108	NA	NA	0.0970472	1.68	0.2046824	-2.7054032	NA	-1.073131808	-4.983856346	-1.6818114	0.988316499194881	-0.5353208503696245
PRKCQ-AS1	NA	NA	-2.5975941	NA	-3.035987	2.7677639	1.0730781	NA	-4.7453789	-2.05	NA	-3.4263965	-4.34	-3.5896162	NA	-2.816124	-1.960729889	-5.340758711	-1.3054468	-5.78352656354371	-2.65362261882455
ZNF252P	NA	NA	-2.5922821	NA	-2.068883	1.6215732	3.1341887	NA	-4.8469663	NA	NA	1.7540261	-4.85	1.9166253	NA	-3.294908	2.045601832	1.458350572	1.7991565	-3.66153364078916	-0.5834654489837815
KIAA1549L	NA	NA	-2.5760038	-3.9890577	1.481851	-1.748069	4.0667462	NA	3.6417192	NA	NA	-1.1409779	8.19e-01	-1.6415816	0.7044751	4.232148	0.739172412	0.497424229	0.2166601	0.561068072332996	0.39097162088886633
TMEM191A	NA	NA	-2.5748654	NA	-2.42695	-1.2800823	-1.96348	NA	-2.6081412	NA	NA	-0.9328235	9.05e-01	-1.1742147	NA	-3.439132	0.970449855	-0.276453016	NA	2.32440822992835	-1.0396903359226377
ZNF286A	NA	NA	-2.5606605	-3.5693985	-0.325445	3.4123282	2.4387054	NA	3.971633	NA	-1.183899	-0.6238064	-7.87	-0.5649166	-0.738655	-1.186997	-2.855931073	-0.902634227	-1.6999196	-1.38588276372386	-0.9778424414827412
TRMT44	NA	NA	-2.5546615	-1.2577778	-1.136221	4.6716169	2.0258625	NA	-5.22847	NA	-0.732676	1.2707634	2.62	1.3907002	-0.0177427	-1.164487	-0.547823646	-3.366150493	-2.167462	1.76996557522931	-0.2765352227356681
FAM208B	NA	NA	-2.5368474	-0.552925	1.825312	-3.4143217	1.3821092	NA	6.6662149	NA	NA	-1.1192912	4.67e-01	-1.129532	-3.238608	-1.305062	-0.905424188	-1.622510007	0.5089756	NA	-0.35535069964285715
MROH8	NA	NA	-2.5288121	NA	0.638814	-1.5567326	2.3917535	NA	-6.1768934	NA	NA	0.7866463	-7.68e-01	-0.7857219	NA	1.257352	-0.164777799	-0.851440447	-0.8835661	-2.02203036632813	-0.8202622240252406
GALNT18	NA	NA	-2.5273666	NA	1.099534	1.0350178	2.6109306	NA	-1.1057374	NA	NA	0.0683603	4.97e-02	-0.0800368	NA	1.871669	-0.245463072	0.000229111	0.159578	NA	0.24470124491666664
LINC00667	NA	NA	-2.5260861	-3.6059161	-1.620107	-5.9037417	2.010658	NA	-7.119097	NA	NA	-0.8855071	-3.84	-0.6362177	-2.5135296	-5.090015	-1.740721143	-3.744041274	-2.2138694	-6.58691480519553	-3.0676737281463686
PCED1B-AS1	NA	NA	-2.5223286	NA	-1.047553	2.5541929	1.4991039	NA	1.0797772	NA	NA	-4.3910122	-6.79e-01	-4.4177431	NA	-0.551588	0.481265094	-2.984291796	-2.7319694	-5.61305280287476	-1.486476908067289
EMC3	NA	NA	-2.5173048	3.1834322	2.136344	-1.8455967	0.1896238	NA	-2.8044113	NA	-6.14082	-1.5763576	3.62	-1.5264297	2.0891767	1.393918	-5.46487052	-1.882850559	2.3421133	-1.51139424094479	-0.6447142137465495
STX18-AS1	NA	NA	-2.5007019	NA	NA	-0.3836663	-2.067949	NA	-5.192648	-8.30e-01	NA	0.0708795	-2.40e-01	0.1648514	NA	NA	-1.198269586	1.370191064	-2.3695671	-0.211238438806642	-1.1156765300672202
RRN3P2	NA	NA	-2.4822427	NA	0.505698	-3.0895884	-0.6283502	NA	-5.5665379	NA	NA	-2.7212837	-1.23	-2.9282416	NA	-0.557137	-3.040085463	-3.275533797	-1.5975599	-2.82698447485935	-2.2644497796045657
CMTR1	NA	NA	2.480835	2.4759735	NA	7.5700119	2.7035409	NA	7.3405402	NA	NA	6.1273552	5.05	6.0652466	4.205396	NA	5.239636998	9.079591783	2.5159982	16.6053753249723	5.958423200459407
MIR100HG	NA	NA	-2.4745811	NA	1.179661	-2.1926722	5.3338032	NA	-0.7511103	NA	NA	-0.0999751	1.37	0.2082107	NA	2.321355	-0.303682607	2.209783414	-0.5287478	-0.240901079256608	0.4639340867494917
MRVI1-AS1	NA	NA	2.4626065	NA	0.736241	1.6154999	2.6496187	NA	-1.8551992	NA	NA	2.4670968	1.36	2.5355792	NA	3.892339	1.08152345	-1.102337773	-0.0920193	NA	1.3125790230833332
AXDND1	NA	NA	-2.4460337	NA	NA	-1.4040923	3.4573246	NA	2.0371283	NA	NA	-1.7102172	1.86	-1.6154186	NA	NA	-0.252142497	2.12182555	-1.0905361	0.639428456571143	0.14520604632464937
CEP89	NA	NA	-2.4243177	NA	1.038057	-5.3427493	0.4294753	NA	-9.2690473	NA	-2.67314	1.5477927	9.20e-01	1.2386123	NA	0.486538	-2.645976169	1.960924826	-0.9032705	-0.0795594874756351	-1.1226185950339742
ADGRE2	NA	NA	2.424031	2.5089164	1.553312	-4.3917771	NA	NA	-4.4363123	NA	NA	NA	NA	NA	1.4022247	0.847966	-0.542308212	0.81807463	1.8049467	-0.579861464454014	0.128110213958726
SEPT8	NA	NA	-2.4222353	-1.0867054	-0.257643	-3.4454815	1.2037556	1.482733	-6.6229552	NA	NA	-0.4747202	2.30	-0.6135187	2.5670139	-1.435186	NA	NA	NA	NA	-0.7337452333333334
HCG4	NA	NA	-2.4205326	2.3305565	NA	1.3441846	2.2084057	-2.777428	-4.7486663	-8.24e-01	7.599168	0.9670288	4.09	1.0770737	0.8909811	NA	1.939454204	2.462658907	-1.9633622	1.0069333936917	0.8239034877932312
KMT2D	NA	NA	2.4132871	-3.0115979	3.14842	-7.6030803	3.4299134	NA	5.623907	NA	NA	-1.3206055	NA	-1.1203147	0.6148291	4.830538	-1.036227251	-10.43300799	0.5734337	-0.830378154917827	-0.3372059639941306
PLPP3	NA	NA	2.4117988	-2.5543274	NA	-4.2419352	4.1926524	NA	3.8628898	NA	NA	2.2611068	-5.20	2.1221003	1.2357632	NA	1.762386903	3.545809192	NA	2.95675520537957	1.029583333364964
MINOS1	NA	NA	-2.4091824	NA	-1.309287	-1.334678	-3.9541132	NA	-5.3564339	NA	NA	-1.4397601	-2.99	-1.0541453	NA	-2.553124	0.99279655	3.229209856	-1.2426326	NA	-1.6184458411666671
LOC155060	NA	NA	-2.4008604	-2.0495603	NA	-4.109389	-1.7941479	NA	-5.086353	NA	NA	0.9376307	6.63e-01	0.7353739	-0.0066846	NA	0.360544459	0.966249308	-0.7996491	-3.43137549742746	-1.2319401100328815
PAXIP1-AS2	NA	NA	-2.3831525	NA	NA	-7.2549626	-3.7463718	NA	6.6863624	NA	NA	1.3588463	-3.61	1.422419	NA	NA	-0.319433962	0.742413036	-2.5858167	-3.58848714379213	-1.2071076336174664
H2BFXP	NA	NA	-2.3712837	NA	-1.566849	-3.9668698	3.5998016	NA	-8.0925686	NA	NA	0.3216834	1.71e-01	0.340575	NA	-2.337484	-1.477041647	-1.385420552	NA	NA	-1.5240415726363636
ZSCAN30	NA	NA	2.3668672	NA	0.789565	4.9482381	-2.3728817	NA	5.899318	NA	NA	-0.0191365	1.19	0.0374964	NA	1.633509	1.443797108	4.024214988	-0.994693	0.332417016375052	1.4829778163365424
PRRC2B	NA	NA	-2.3581564	1.4622088	3.269355	-3.3030702	-2.4113027	NA	7.9943664	NA	NA	-1.7223755	-6.72	-1.5404598	-0.8693388	5.442293	-1.394722108	-6.237868099	-2.329279	-4.07074080923787	-0.9859393477491912
KANSL3	NA	NA	-2.3407997	-1.1840439	-0.811968	3.8296257	-1.2138368	NA	-2.0889255	NA	NA	-2.7694071	-2.24	-2.7162699	0.843107	-0.077082	-2.327297043	-4.802020037	-0.5768567	0.23630496693879	-1.2159646008707474
FAM221A	NA	NA	-2.3302101	NA	-1.603036	1.0059783	4.1524707	NA	-3.1974557	NA	-0.26659	0.3209487	5.18e-01	0.5298333	NA	-2.969999	-2.626001239	-2.83852367	-1.7389677	-1.93847494714387	-0.9272876682959907
ATAT1	NA	NA	-2.3235656	-2.467364	1.110603	5.0791897	4.1065123	NA	-6.9033338	NA	-6.57181	-0.9648538	-6.53e-01	-0.9612076	3.0736528	0.445472	-1.632146388	-10.53172564	-3.6805506	-0.520526246753064	-1.4621658671720665
CAMSAP3	NA	NA	2.3234627	NA	-1.097745	-2.0275476	3.6376066	NA	-1.2430501	NA	NA	1.7717708	NA	0.9911028	NA	-0.619249	0.884720098	-0.276049517	-0.5677087	NA	0.34339209827272726
PATJ	NA	NA	-2.3112391	-2.1746615	-1.133414	2.2249576	1.1917501	NA	-8.9152079	NA	-1.420716	-2.019911	1.13	-1.8568184	-2.1058619	-2.550716	-1.343321955	-4.500214121	NA	-3.38298292983588	-1.9445571403890587
SLC35G2	NA	NA	-2.3049512	-2.7779012	NA	4.6887808	2.6040442	NA	3.3174505	NA	NA	1.2215304	NA	1.285747	0.5562266	NA	0.472042216	-0.539633121	-1.3809922	1.04876880895973	0.682592733663311
LRRC37A2	NA	NA	-2.2927434	-2.1615261	-1.773627	-3.3531107	-2.1950108	NA	2.8309207	NA	NA	0.8070184	9.99e-01	-0.4365429	-2.2734031	-2.335025	-2.026027506	-2.063138015	NA	-0.0223535066770156	-1.1639692091197869
REG1CP	NA	NA	-2.2813765	-2.9480106	NA	1.9383681	2.5360776	NA	2.6772526	NA	NA	0.7381792	1.19	0.8743979	0.8428722	NA	2.207767379	-0.719198474	NA	1.83941395309772	0.7413119465081434
TENM4	NA	NA	-2.2681951	-0.5812495	NA	-0.5022635	-0.7323555	NA	-5.3760233	NA	NA	-0.1887887	2.11e-02	-0.4801497	-0.4155117	NA	0.180906977	-0.861376952	-1.0579227	1.14481824434843	-0.8551547254347363
PDZK1	NA	NA	-2.2629704	-3.8739468	NA	2.2598963	0.8097385	NA	-7.8279698	NA	NA	-1.2824398	5.48e-01	-1.3194312	-1.0142533	NA	-1.115311317	-0.719049369	-1.7609749	-0.469420858929982	-1.3867794573023065
LINC00112	NA	NA	2.2463095	NA	NA	-1.7999819	3.5681699	NA	1.5955942	NA	NA	1.8228012	8.12e-01	-2.3102466	NA	NA	1.653411887	0.463467752	0.1108505	-1.19044980681244	0.6338115120170508
MYCL	NA	NA	-2.2402088	-3.437852	NA	-8.2225339	-3.8625715	NA	-3.3027243	NA	-0.567675	2.0139675	1.84	2.1450688	-1.4768154	NA	0.694870486	0.446504833	-1.146518	1.71019750564774	-1.1004492696680186
THUMPD3-AS1	NA	NA	-2.2373687	NA	-0.816467	5.6995024	4.4414241	NA	-5.9616433	NA	NA	-0.616099	NA	-0.7420526	NA	0.074085	-2.703964862	-5.40868683	0.342408	NA	-0.7208057083636364
HEATR9	NA	NA	-2.2293783	NA	NA	0.3854143	2.0488369	NA	-3.8502986	NA	NA	-0.6245449	7.93e-01	-0.7102755	NA	NA	-1.120256789	-1.539623861	-2.4294691	-0.186126577134026	-0.8602474933758205
COPS9	NA	NA	-2.2156207	NA	-1.594119	6.6838268	0.7046239	NA	-6.574054	NA	NA	-0.4259156	3.01e-01	-0.1465199	NA	0.172307	-3.411214794	0.620586794	NA	NA	-0.5350090454545454
LSMEM2	NA	NA	2.207425	NA	-0.326252	4.943839	2.7529224	NA	0.6339259	NA	NA	2.1871875	-3.06e-01	2.0666884	NA	-0.535424	-0.001734943	-2.677649753	-0.5272525	1.89030117657658	0.9467673985058908
PALD1	NA	NA	-2.2039014	NA	0.188095	-3.2186134	-1.0862303	NA	-4.8963578	NA	-0.160657	0.3536194	1.32	0.2848708	NA	3.608289	0.009674875	0.806423018	0.0732963	1.30705381422854	-0.25817412091224706
NCBP3	NA	NA	2.2033108	-2.5904743	1.304405	-4.739855	NA	NA	-6.5433899	NA	NA	NA	NA	NA	2.7180883	2.197842	-3.193087561	-5.82273898	0.2247622	-3.0708446967838	-1.5738165579803456
CAMSAP2	NA	NA	-2.1967635	-3.3057624	NA	-2.6945158	2.1226248	NA	-4.3958894	NA	NA	-1.1950381	-6.17	-1.311803	-3.9415784	NA	-0.922529414	-1.84582455	-2.6996234	-2.00037041181887	-2.350544121216836
ACTL10	NA	NA	-2.1834906	NA	-1.432361	0.5202748	2.0280517	NA	-5.9683259	NA	NA	-1.4002146	1.17	-1.5024079	NA	-0.342907	0.102348112	-0.734309565	-1.2900604	-0.473752097595424	-0.8851657269688787
HCG26	NA	NA	2.1670465	-2.2602945	NA	2.9717629	-2.4579055	NA	4.5770067	NA	NA	-0.9364824	2.37	-1.2206644	-1.0692387	NA	4.005687419	6.174223732	2.8875538	4.7682366677971	1.6905332475997772
LOC643201	NA	NA	2.1624377	NA	1.618851	1.9602562	-0.6065256	NA	1.3835586	NA	NA	0.6305094	-1.34e-01	0.8799136	NA	3.229499	0.643806398	2.449406269	-1.1786322	1.07560079297055	1.0857447046131192
ZNF271P	NA	NA	2.1606929	-4.1087462	1.507519	4.538716	NA	NA	-4.7003175	NA	NA	NA	NA	NA	-3.2008823	1.753863	-0.453428804	4.511775225	1.7671817	-1.06034291960268	0.24691182739975642
CNBD2	NA	NA	-2.1577587	NA	NA	-1.5418032	0.9614119	NA	-5.1493989	NA	NA	0.3441275	9.66e-01	0.3230985	NA	NA	0.332344924	0.762903691	-0.1047884	1.17367808939817	-0.37183496323653
ZFAND4	NA	NA	-2.153608	NA	-1.306214	3.3079983	4.2690257	NA	-2.3013798	NA	NA	2.1932183	NA	2.2676679	NA	-3.30773	-2.342614324	-1.826733889	2.2008061	NA	0.09094875336363649
TMEM260	NA	NA	2.1474026	-0.6398093	-0.535252	-1.5200016	4.682952	NA	7.0124633	1.46	3.901334	0.2830243	1.09	-0.3123611	-1.7130789	-3.258469	1.66653399	3.75133729	2.2631976	-0.695101457141927	1.1520101013445923
AFG3L1P	NA	NA	-2.1447918	NA	-1.655151	-3.2105338	3.2443777	NA	4.6089088	NA	-1.05563	-1.4882984	1.07	-1.2903516	NA	-3.08263	-2.896620251	-3.450847046	-0.8979082	-3.86701107857872	-1.1511776196841943
GPATCH11	NA	NA	-2.1372134	NA	-1.863189	-1.1625479	0.7989061	NA	2.4781105	NA	NA	0.9348296	2.28e-01	0.7663261	NA	-3.195916	-1.040187429	1.767849784	-1.6775852	0.777145643145633	-0.25580547706572054
FLJ42627	NA	NA	-2.1321087	-3.1297717	1.888088	-2.3712454	0.8970088	NA	3.3748504	NA	NA	-1.7967895	-2.60	-1.4002998	2.3263962	1.394478	-1.737121111	-4.447548096	0.171682	-0.155892072947553	-0.6478848653298369
SPATC1L	NA	NA	2.1174523	NA	0.682091	-1.4967668	3.3981422	NA	-0.3290296	NA	NA	0.3524299	-3.05	0.840997	NA	-0.742209	1.442629145	0.819132575	-0.6665711	-0.83801918957207	0.19463680234060995
EMC2	NA	NA	2.112861	-0.603945	NA	-0.6307356	1.598274	NA	-0.4035524	2.13	-1.373238	2.4283656	2.79e-01	1.9642934	0.0835364	NA	1.165849835	9.12153102	2.0532145	-2.23030658682312	1.1796765445451254
PDCD4-AS1	NA	NA	2.1107477	-3.5048374	NA	1.8900174	-2.6168235	NA	-3.0326514	NA	NA	-0.7140843	1.60	-0.8782509	-3.3524646	NA	-0.062067025	-6.50148017	-1.7792864	0.863332538087555	-1.2290652351471112
NOL4L	NA	NA	-2.1035995	NA	1.437307	-3.592925	3.0710637	NA	-5.9409202	NA	NA	1.9937521	-2.78	1.7835972	NA	-2.59454	-2.594795506	-13.57456921	-2.9887617	-0.241156355045051	-2.16350365161885
PGM5-AS1	NA	NA	-2.1019351	NA	1.15029	3.6102054	-4.133184	NA	1.0332763	NA	NA	-0.4301734	1.32e-01	-0.5680573	NA	2.850441	0.975538936	-0.75041599	-0.7236215	3.29832431207165	0.33405297369781917
PCGEM1	NA	NA	-2.0951811	NA	-1.161724	4.4199431	3.5275207	NA	0.9529164	NA	NA	-0.6734596	4.13e-01	-1.0492248	NA	2.247264	-0.247842005	3.127050101	-0.7495931	NA	0.7258891413333335
LINC01105	NA	NA	2.0915717	NA	-0.642771	2.6846157	2.37399	NA	-2.5824115	NA	NA	1.1495758	8.95e-01	1.2026351	NA	-2.762815	-0.340913979	1.426460628	0.2188754	NA	0.47615107075000007
GINM1	NA	NA	2.0897653	NA	-1.001682	-1.7397943	-1.7164625	NA	-4.0910932	1.28	2.810053	2.4782403	-1.05e-01	2.7951645	NA	-2.324794	-0.268681305	-2.075270779	1.6586119	-2.10007662896112	-0.1540679808640747
LINC00643	NA	NA	2.0850864	NA	0.267458	2.7453628	3.3567347	NA	-2.4075795	NA	NA	-1.4465453	6.72e-01	-1.311019	NA	-1.062768	-2.049273602	0.679835875	-1.4012483	-1.55241702242572	-0.1095671499558247
LINC01003	NA	NA	-2.0842766	NA	-0.525955	3.870241	4.7529773	NA	-3.1083219	NA	NA	1.7408107	1.39	1.8829821	NA	-1.395739	-0.767934317	-0.762481061	0.0642511	1.8968200348603	0.5348749505277154
ARHGAP35	NA	NA	2.0827356	-3.130359	-1.671532	-3.6187048	4.8605429	NA	3.7881096	NA	NA	1.1457022	2.06	1.5135859	-3.6411601	-2.124878	-1.036209247	-4.53614368	-2.1536127	-1.76123002266661	-0.5482102233111074
AUNIP	NA	NA	2.0805694	-3.513698	0.528037	3.0111621	4.249817	NA	0.495462	NA	NA	1.6751587	5.44e-01	0.6656571	3.2545981	1.481461	1.837730816	1.736662101	0.0274184	3.05349232740666	1.4085018696271103
SPIDR	NA	NA	2.0780406	-1.883902	1.61912	2.307599	-2.6628586	NA	7.6258186	-7.45e-01	NA	-0.3322835	-9.71e-01	-0.3142861	-1.7256005	2.52126	-3.257740272	-3.898336018	0.8447656	-2.85190844850081	-0.1028944774063007
TPTE2P6	NA	NA	-2.0713216	NA	0.664117	1.5408855	3.0675918	NA	-0.0221748	NA	NA	2.8724605	-2.12	2.7171585	NA	1.064688	-1.344898271	1.241870667	-1.3886215	-1.27874519246513	0.38023158488729764
SOWAHA	NA	NA	-2.07035	NA	0.220151	0.1844047	2.1485512	NA	-2.2799038	NA	NA	-0.8941062	1.52	-0.8854179	NA	0.248877	0.796725564	3.29601661	-0.4650601	-1.42621904932253	0.030282232667497737
CFAP58	NA	NA	2.0681351	NA	2.065901	3.3935554	1.7319069	NA	3.277601	2.62	NA	2.1879292	6.84e-01	2.1863398	NA	1.142066	2.904897518	6.330981803	2.5237274	6.16515452627086	2.805871117662204
ERVW-1	NA	NA	2.0664408	NA	NA	1.8724049	5.3399191	NA	2.2951127	NA	NA	-1.5483364	1.45	-1.2146872	NA	NA	0.224398121	-0.361688091	-1.9559248	2.17849068118239	0.9405572555620356
SWT1	NA	NA	2.0607077	NA	2.420884	1.5764167	0.5822526	NA	4.4821763	-1.31	-1.703068	1.3471869	2.27	1.3600279	NA	1.889572	-3.347156281	-2.542837504	2.5735371	-0.982953154298208	0.7117830840467861
RMDN2	NA	NA	2.0564002	NA	0.253282	-1.791599	0.4476099	NA	-5.9092951	NA	NA	-2.6651544	2.64e-01	-2.3550902	NA	0.143449	-2.734030937	-4.176228069	-2.3087867	1.01108407932906	-1.3664891712823801
GABPB1-AS1	NA	NA	-2.0455747	NA	-3.50407	-3.8366808	3.1265854	NA	5.0604174	NA	NA	0.374796	-8.77e-01	0.2098601	NA	-3.97799	-1.31315611	-4.538748552	-1.1292908	-1.78628515197015	-1.0951644010746269
MCRIP2	NA	NA	-2.0423315	NA	1.063302	-2.7704993	-0.3392396	NA	-4.599001	1.21	-1.542879	0.169936	-4.81	0.566575	NA	2.789756	0.11010471	0.882712752	NA	-0.277802496908928	-0.6849547453506377
SLC25A53	NA	NA	-2.0315298	NA	NA	-1.032655	4.5877361	NA	4.0717211	NA	NA	1.4438027	7.86e-01	1.1071217	NA	NA	-1.478184612	-3.564070166	-2.6881843	1.27513679278347	0.22517222861667924
PCNX2	NA	NA	-2.0283465	-2.287861	-0.582095	2.0889103	3.2315858	NA	-5.4423167	NA	-2.87613	-1.5634347	-7.91	-1.4411217	-0.896456	-1.105852	-2.622309655	-5.308144058	NA	-0.848404312306256	-1.9727983683537504
LINC00896	NA	NA	2.0245544	NA	NA	-1.8574765	3.0041606	NA	-2.6177875	NA	NA	-0.9456048	-1.34	-1.356887	NA	NA	0.693488625	1.75919192	-1.6566025	0.774451012312558	-0.13804652206249468
PIANP	NA	NA	2.0214299	NA	-0.597778	1.1603766	2.5906683	NA	-3.159201	NA	NA	-0.3732166	NA	-0.4730642	NA	-1.80707	0.363788767	1.02624447	-0.9833029	NA	-0.021011333000000052
DRICH1	NA	NA	-2.0112794	-0.9661685	1.793607	2.5190793	0.8433343	NA	4.9164468	NA	NA	1.057886	1.58	0.6575265	-1.8806206	1.162033	-1.008135411	-5.174029593	0.9324758	2.25069483029323	0.44485666841954874
SLC52A3	NA	NA	2.0092571	NA	1.130084	1.2499862	3.3383599	NA	4.1080378	NA	NA	-0.4638281	-1.20	-0.1672704	NA	1.540882	0.26531997	0.226833666	1.6389243	-1.41248517630835	0.9433924045916654
COLCA2	NA	NA	-2.0045803	NA	-1.220817	3.7086013	3.3576083	NA	1.2095818	NA	NA	-0.9698029	3.21e-01	-1.0799089	NA	1.417864	1.77447654	0.507975736	-0.9443725	NA	0.5064688396666667
KCNE5	NA	NA	-2.0044003	-1.3683174	NA	0.1153443	3.0382093	NA	0.1325797	NA	-0.155593	0.7642441	2.06	0.4924539	0.5103838	NA	2.539242242	-1.886743887	0.9164277	1.17911494274232	0.45235324269587995
C8orf88	NA	NA	-1.9899651	NA	-0.973619	1.9519364	4.7215244	NA	1.4912548	NA	NA	0.4917738	4.48e-01	0.4914914	NA	-0.26476	-0.115454773	-3.134684152	1.5808108	-0.961067610098523	0.28748007422319055
PAK5	NA	NA	1.9871851	0.482123	NA	2.2650685	3.3366863	NA	1.8185974	NA	NA	0.8641712	1.33	0.5586927	1.1853739	NA	0.312097568	2.474103402	NA	NA	1.5103726427272728
EGOT	NA	NA	1.9834387	-1.9911916	-0.089747	-4.8257205	1.2125848	NA	3.0024616	NA	NA	2.042675	-1.62	2.2526294	-0.8656014	0.590243	-0.020458241	-2.330140689	-2.3268911	0.582292127974443	-0.16022839346837045
PTCHD4	NA	NA	-1.9821647	NA	0.31877	0.8445104	2.7518744	NA	-1.2037558	NA	NA	1.9709596	-1.48	1.8845424	NA	2.125948	1.041498848	-0.13762988	-0.4068469	-1.39898235430276	0.3329787702844031
MOB1A	NA	NA	-1.9700484	4.8682443	NA	3.9913264	1.5474093	NA	8.3364975	NA	NA	3.1538319	6.38	3.0608528	-4.4908521	NA	2.064603664	3.984241398	1.5220554	3.94683957169555	2.7996155179765805
NUDT9P1	NA	NA	1.9698482	NA	NA	2.4013021	3.0141539	NA	2.844822	NA	NA	-0.4223508	3.62e-01	-0.5538699	NA	NA	-1.039970998	-1.433343694	-1.133417	-2.36044455529692	0.3317026593366438
TKFC	NA	NA	1.9693546	1.3213137	3.733917	-1.8607032	1.4307196	NA	-5.7354044	1.88e-01	-1.499813	-1.3156331	1.57	-0.9679097	-0.3689498	5.690507	3.011159843	-1.781979075	0.1777174	-0.621735829862378	0.29062123753750724
ACKR4	NA	NA	-1.9693432	-3.4455329	NA	5.4806115	4.0970193	NA	-1.5111706	NA	NA	1.8894742	1.35	1.9874954	-0.2353649	NA	0.14650415	4.426116364	-1.3861374	2.69655424487907	1.0404789352983903
PPP1R27	NA	NA	1.9690447	NA	NA	2.412661	3.0132327	NA	-0.8955214	NA	NA	1.5434832	-4.92e-01	1.5028623	NA	NA	1.135995016	1.829160838	0.9911831	-4.46966303481507	0.7764034926531754
TBATA	NA	NA	-1.9635369	NA	NA	-0.6497258	-1.8643646	NA	2.0891865	NA	NA	0.4743906	6.98e-01	0.5691472	NA	NA	0.153114149	2.214420448	-0.8237084	0.909443375178736	0.1642151429253396
SETD9	NA	NA	1.9626407	NA	0.573638	2.7365354	0.0999544	NA	-5.2665767	-1.85	NA	-0.053631	-3.37	0.2889165	NA	-0.895344	-1.366735846	-1.670947852	-0.6763423	-2.53517477200079	-0.8587905335714849
TESMIN	NA	NA	1.960122	-1.8978753	0.409842	5.5492728	2.6447675	NA	-0.6236274	NA	0.148316	-0.0349798	1.35	0.3294665	0.5970301	1.451006	0.806959825	2.087379423	NA	-1.08908013423766	0.9125733009174891
LOC441204	NA	NA	-1.9552532	-0.3741437	1.784885	4.081705	-0.5596057	NA	-1.8924213	NA	NA	0.6138997	-1.56	0.9990231	-0.5718124	2.014574	0.372713718	-1.215913748	-0.5268803	-1.22170441862182	-0.000728949908121305
