Gene	GSE1919	GSE55235	GSE55457	Average
CERS4	NA	0.2940954	-0.7185092	-0.21220689999999998
AAR2	NA	0.2933961	-0.782239	-0.24442145
EEF2KMT	NA	-0.2932806	-1.2724401	-0.78286035
PDCD4-AS1	NA	0.2928535	0.8106039	0.5517287
PPIAL4C///PPIAL4A///PPIAL4G	NA	0.2928047	-1.8596014	-0.78339835
LUC7L	NA	-0.2926958	-0.8158046	-0.5542502
SLC2A4RG	NA	0.2924219	0.1340256	0.21322375
OXR1	NA	0.2923873	1.4283407	0.8603639999999999
SCD5	NA	-0.2911304	-2.2083249	-1.24972765
KRT6C///KRT6B///KRT6A	NA	-0.2903502	-1.1660218	-0.728186
PCDHGA9	NA	-0.2895352	-0.3775497	-0.33354245
KCNG2	NA	0.2894043	2.0145334	1.15196885
TRMT12	NA	0.2878967	1.1987288	0.7433127500000001
TP53AIP1	NA	-0.2872829	1.6652513	0.6889841999999999
GSDMD	NA	0.2871912	3.0383204	1.6627558
FAM96B	NA	0.2869207	1.0770254	0.68197305
CCDC7	NA	0.2864855	-2.099489	-0.9065017500000001
LOC100289473	NA	-0.2862379	-1.7902291	-1.0382335
LOC101930578///MRPS31P5///THSD1	NA	0.2858644	-0.0318537	0.12700535000000002
USP27X	NA	0.2855767	-0.041232	0.12217235000000001
PRO1596	NA	0.2852721	-0.2862571	-0.0004925000000000068
CDKN2A-AS1	NA	0.2852506	-1.2663699	-0.49055964999999996
LINC00483	NA	-0.2848428	0.5978388	0.156498
LACTB2	NA	0.2848207	1.8121467	1.0484837
CATSPERG	NA	-0.2840467	-0.9460933	-0.61507
SPAG16	NA	0.2840034	1.5020063	0.89300485
ACAD10	NA	-0.2835013	-1.6581153	-0.9708083
TRDN	NA	0.2832772	0.4273983	0.35533775
QTRT2	NA	0.2832764	-2.2760172	-0.9963704
KIR2DS2	NA	0.2832175	-0.8059307	-0.2613566
EFHC1	NA	0.2827951	1.8916454	1.08722025
XKR8	NA	0.2820587	0.7019174	0.49198805
LIPG	NA	0.2819922	-0.1037469	0.08912265000000001
NFU1	NA	-0.2818117	0.9449949	0.3315916
BCAS3	NA	0.2817337	1.8728653	1.0772995
STX18	NA	-0.2815665	0.7109126	0.21467305
LOC642846///DDX12P///DDX11	NA	-0.2814009	-0.9869152	-0.63415805
FABP3P2	NA	0.2805399	-0.4603357	-0.0898979
C1orf109	NA	0.2804671	-0.6753809	-0.19745689999999996
SCN1A	NA	0.2795016	0.5938007	0.43665115
MED15	NA	-0.2789173	-2.7392599	-1.5090886
BPNT1	NA	-0.2785	1.7688161	0.74515805
HPR	NA	0.2783889	-0.4736141	-0.0976126
PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3	NA	0.2783828	-7.2321255	-3.47687135
SLC12A6	NA	0.2778957	-1.7691881	-0.7456462
MRM3	NA	0.277548	0.2582848	0.2679164
AK5	NA	-0.2761702	0.3771429	0.05048635000000001
SLC34A2	NA	-0.2760359	0.7284113	0.2261877
IQCC	NA	-0.2757656	-0.8728865	-0.57432605
GSC2	NA	-0.275411	1.0988177	0.4117033499999999
MAP6D1	NA	-0.2753401	-1.6283267	-0.9518333999999999
IMPACT	NA	0.2751935	0.4473858	0.36128965
PLA2G3	NA	-0.2747272	0.1206538	-0.0770367
MICA///MICB	NA	0.2736726	-0.3488538	-0.0375906
NXF2B///NXF2	NA	0.273262	-3.1749589	-1.45084845
RPH3AL	NA	0.273244	-0.1682548	0.05249459999999999
RCAN3	NA	0.2730758	-2.4249184	-1.0759213
C12orf10	NA	0.2722575	1.2347984	0.7535279500000001
HNRNPA3P1	NA	0.2719616	1.0620422	0.6670019
OBP2A	NA	0.2716851	0.4431193	0.3574022
TLR4	NA	0.27161	-1.0394722	-0.3839311
EIF4ENIF1	NA	0.2716041	0.2533803	0.2624922
EMC9	NA	-0.2711141	3.5251472	1.62701655
SLC26A1	NA	-0.2709334	-4.4313564	-2.3511449
LOC100507630	NA	0.2705221	0.406923	0.33872254999999996
CWH43	NA	0.2696306	1.9544423	1.11203645
GPR21	NA	-0.2689716	-0.8404559	-0.55471375
EFCAB6	NA	0.2682709	-2.5103574	-1.12104325
PACSIN3	NA	0.2682523	-3.2259529	-1.4788503
MEFV	NA	-0.2678899	0.6884885	0.21029929999999997
KCNK12	NA	-0.2674937	0.5256465	0.1290764
WNT16	NA	-0.2664791	-0.9191663	-0.5928227
ARFGAP1	NA	0.266089	-1.2265099	-0.48021044999999996
COQ3	NA	-0.2660162	1.1758039	0.45489385000000004
TPTE	NA	0.2650797	-0.2355426	0.014768549999999991
TTC27	NA	-0.2648165	1.5984489	0.6668162
OXCT2	NA	-0.2647047	0.3923758	0.06383554999999999
LOC101927137///KIAA1456	NA	0.2642184	-0.1116568	0.07628080000000001
KLHL11	NA	-0.2641778	-0.6493469	-0.45676235
GNG10	NA	0.2635073	0.1950487	0.22927799999999998
PCDHB8	NA	-0.2619191	-0.1763276	-0.21912335
GAN	NA	0.2614346	-2.3619668	-1.0502661
SPANXA2///SPANXB1///SPANXC///SPANXA1	NA	-0.2614144	0.6491605	0.19387305000000002
NXPE4	NA	-0.2605795	0.2563057	-0.002136899999999997
ZNF556	NA	0.259732	-0.640931	-0.1905995
UPK3BL///POLR2J3///POLR2J2///POLR2J	NA	0.2582973	-0.2534547	0.002421300000000015
RBM34	NA	-0.2578773	1.8123882	0.77725545
MBNL3	NA	-0.257696	0.0853989	-0.08614854999999999
BCO1	NA	0.2564595	1.3657512	0.8111053500000001
LOC100507388	NA	-0.2554799	1.0954118	0.41996595
SPTBN4	NA	0.2553966	-2.1198326	-0.932218
PRO2214	NA	0.2543662	0.6557029	0.45503455
HAO2	NA	0.2535559	-2.773706	-1.26007505
PADI3	NA	0.2523789	-0.2036694	0.02435475000000001
MCTP1	NA	-0.252252	1.4382661	0.5930070500000001
HIST1H4H	NA	0.2520948	0.4478118	0.3499533
BACE1	NA	0.251117	1.5719854	0.9115512
FLRT3	NA	0.2509898	-2.2486422	-0.9988262
APTX	NA	-0.2507822	0.8471472	0.2981825
SUV39H2	NA	0.2505263	-0.7748236	-0.26214865
CUEDC2	NA	0.2500759	1.9897443	1.1199101
HCFC2	NA	-0.2495337	0.7850469	0.2677566
GSN-AS1	NA	0.2491245	-3.1991878	-1.4750316499999998
EPB41L5	NA	0.2489599	-1.1203902	-0.43571514999999994
CHST8	NA	0.2480837	-0.8803835	-0.3161499
CISD1	NA	0.2475498	0.4039963	0.32577305
FAM135A	NA	-0.2473945	-0.6481861	-0.4477903
LRRC8E	NA	0.2470632	-1.2900996	-0.5215182
ATOH1	NA	-0.2469907	0.456006	0.10450765000000001
PPIA	NA	-0.2463902	-3.5058795	-1.87613485
GPR22	NA	-0.2462054	0.909352	0.3315733
POLH	NA	0.2452988	0.8014236	0.5233612
HIST1H2AB	NA	-0.2449871	-0.5838086	-0.41439785
TRIM49C///TRIM49	NA	0.2441062	1.7476221	0.9958641500000001
LRCH3	NA	-0.2440403	0.2150389	-0.014500699999999991
FGF14	NA	0.2437268	1.1092533	0.67649005
FBXO34	NA	0.2418449	0.5008862	0.37136555
NDUFAF4	NA	-0.2417258	0.190903	-0.0254114
STMN3	NA	0.2415219	-1.3738584	-0.56616825
TBC1D29	NA	-0.2415206	-1.6520248	-0.9467727
DPEP3	NA	-0.2409393	-0.3513732	-0.29615625
PCDHA5///PCDHA6	NA	0.2383004	0.1926192	0.21545979999999998
CYP4F8	NA	0.2372919	0.908503	0.5728974499999999
PRO1483	NA	0.236789	0.6725783	0.45468365
EMC10	NA	-0.2364293	-0.6502155	-0.4433224
LOC101929740///ZNF37A	NA	-0.2358044	-1.3478237	-0.7918140499999999
CEP97	NA	0.2348113	-0.4733635	-0.1192761
GJB4	NA	-0.2341331	-3.0256737	-1.6299034000000001
KIR2DS3	NA	0.2337222	-3.1409071	-1.4535924500000001
SLC24A2	NA	0.2326347	-1.7531001	-0.7602327
LY6G6E	NA	0.2313801	0.9779487	0.6046644
FOXL2	NA	0.2302773	-0.4691097	-0.11941620000000001
DEPDC1	NA	0.229657	2.4791427	1.35439985
LOC100652931///RBMY2FP	NA	-0.228112	2.3490475	1.0604677500000002
POLDIP2	NA	0.2280766	-0.3174839	-0.04470365
ARMC1	NA	0.2273407	2.8689026	1.5481216500000001
IFT22	NA	0.2255815	-0.4981222	-0.13627035
ANGPT4	NA	0.2251001	-0.7363669	-0.2556334
TAF7L	NA	0.2243924	0.6162324	0.42031240000000003
PLGLB1///PLGLB2	NA	0.224111	0.4705924	0.34735170000000004
CHMP4A///TM9SF1	NA	-0.2239262	2.8135511	1.29481245
CNNM1	NA	-0.2235453	-0.4766526	-0.35009895
ADAMTS13	NA	-0.2234449	-0.9511467	-0.5872958
C5AR1	NA	0.2230765	-1.7927872	-0.78485535
C16orf59	NA	0.2228086	-1.8599201	-0.81855575
MGC4859	NA	0.2225045	1.3782524	0.80037845
GTF2IRD2B	NA	-0.2224284	-4.3875368	-2.3049826
CPNE7	NA	-0.2223028	-0.122895	-0.1725989
UTP6	NA	0.2223006	0.6548245	0.43856255
BTNL8	NA	-0.2219145	0.0813126	-0.07030095
GSTA3	NA	0.2218233	-0.2778258	-0.028001250000000005
HSPA14	NA	0.2212608	1.5310075	0.8761341500000001
KCNQ1DN	NA	-0.2210998	-1.7838524	-1.0024761
FAM224A	NA	0.2208829	-2.3119246	-1.0455208500000002
PRSS50	NA	0.2202631	0.9734534	0.59685825
FAM114A2	NA	-0.22025	3.0485719	1.4141609499999999
C16orf71	NA	-0.2201617	-1.2062874	-0.71322455
BOLA1	NA	-0.2200558	-0.1582722	-0.189164
HERC2	NA	0.219808	0.3366544	0.2782312
CDH7	NA	-0.2196641	-2.1640713	-1.1918677
MROH9	NA	-0.219408	-0.1554738	-0.1874409
MIR21///VMP1	NA	0.218527	-1.0072944	-0.39438369999999995
ARMC4	NA	-0.2181607	-0.5501548	-0.38415775
POMZP3	NA	-0.2179904	-0.0925563	-0.15527335
MED4	NA	-0.2177954	0.089819	-0.0639882
ADGRG3	NA	0.2176527	0.2885927	0.2531227
ZNF667	NA	-0.2167157	-2.2410751	-1.2288954
MBD5	NA	0.2166595	1.9409278	1.0787936500000002
CACNG5	NA	0.2164814	-3.4622607	-1.6228896499999999
CEP41	NA	-0.215822	0.8702324	0.3272052
CORIN	NA	0.2157981	-0.3482693	-0.0662356
CXXC1	NA	-0.2155451	-2.3863978	-1.30097145
SDK2	NA	0.2153326	-0.8286148	-0.3066411
GFOD2	NA	0.2152089	-1.0771579	-0.4309745
TBX21	NA	-0.2150714	1.0610935	0.42301104999999994
TINF2	NA	0.2149149	1.9476818	1.08129835
ACTR3B	NA	0.2148767	-0.6468452	-0.21598425
FAIM	NA	-0.2145959	-0.6243659	-0.41948090000000005
CCT8L2	NA	-0.214216	-2.072777	-1.1434965
PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	NA	0.2137626	1.9191063	1.06643445
C2orf49	NA	-0.2134114	-1.7299629	-0.97168715
SOX18	NA	-0.212996	0.9334831	0.36024355
DARS2	NA	-0.2127374	0.1819635	-0.015386949999999996
PITPNM3	NA	0.2127342	-1.9496801	-0.8684729499999999
SHMT1	NA	0.2126095	-2.8224028	-1.3048966499999999
CFAP70	NA	0.2125468	-0.1975031	0.0075218500000000105
KCNK15	NA	-0.2119193	3.5363313	1.662206
DKK2	NA	0.2118427	4.3026643	2.2572535
HDHD3	NA	-0.211778	-0.1279841	-0.16988104999999998
VSX1	NA	-0.2117182	-3.4581307	-1.83492445
SLC35C2	NA	0.2116403	2.0325044	1.12207235
NCBP3	NA	-0.2112358	-1.0304907	-0.6208632500000001
GHSR	NA	-0.209876	-3.023783	-1.6168295
NUBP2	NA	0.2097927	-0.8867747	-0.338491
MAGEA6	NA	-0.2094724	0.7922386	0.2913831
USP29	NA	0.2092321	0.8324338	0.52083295
RIC3	NA	0.2089328	-1.6279813	-0.7095242500000001
GPATCH2L	NA	0.2088588	1.1477979	0.67832835
PTGES2	NA	0.2083405	-1.282405	-0.53703225
GABARAPL3	NA	-0.2081712	-2.1247312	-1.1664512
GTF3C3	NA	-0.2075456	0.507201	0.1498277
HP1BP3	NA	0.2070494	-2.0286836	-0.9108170999999999
COPS7B	NA	0.2061925	-1.2306519	-0.5122297
C9orf38	NA	-0.205506	-1.2155214	-0.7105137
KCNC2	NA	-0.2052057	-3.8475146	-2.02636015
SLC17A9	NA	0.2037792	-1.8084316	-0.8023262
EIF2D	NA	0.203728	1.7822156	0.9929718
TMC5	NA	-0.2025087	0.3781019	0.08779659999999999
ZNF225	NA	-0.2023701	1.3979583	0.5977941
MTMR10	NA	0.2021923	-2.5870087	-1.1924082
OR7A17	NA	0.2018475	-1.7080034	-0.75307795
NRSN2	NA	0.2013203	-1.5008174	-0.64974855
VPS28	NA	0.2003882	1.2846806	0.7425343999999999
EHD3	NA	0.2003744	2.5723884	1.3863813999999999
HOXD12	NA	0.1998528	-0.7493608	-0.27475400000000005
PBOV1	NA	0.1982942	-2.9677083	-1.38470705
PCID2	NA	0.197836	1.6245697	0.91120285
KIF16B	NA	0.1973557	0.4171283	0.307242
SPANXB1	NA	-0.1968288	1.8314405	0.81730585
TMEM40	NA	0.1964516	-0.9951457	-0.39934705000000004
NXF3	NA	-0.1960128	-1.3743591	-0.78518595
SH2D4A	NA	-0.1958825	-1.0825443	-0.6392133999999999
YY2///MBTPS2	NA	0.1958518	-1.5801748	-0.6921615
NDC1	NA	0.1958111	0.229312	0.21256155
PPP2R3B	NA	0.1954122	1.111785	0.6535986
ZNF26	NA	-0.1952748	-1.1831411	-0.68920795
WRNIP1	NA	-0.1951889	-1.4828333	-0.8390111
HYAL4	NA	-0.1951652	-1.4722402	-0.8337027
GDAP1L1	NA	0.1947181	-2.9655025	-1.3853922
SDAD1	NA	-0.1946213	0.9423059	0.3738423
IL36A	NA	0.1945693	-1.9592354	-0.8823330500000001
HGH1	NA	0.1945068	-1.0876401	-0.44656665
GSTM2	NA	-0.1943226	-1.2875135	-0.74091805
LOC101930235///TRIM49D2///TRIM49D1///TRIM48	NA	0.1941259	-1.122238	-0.46405605000000005
REC8	NA	0.1923647	-0.0142168	0.08907395
HAND1	NA	-0.1922649	-1.6542188	-0.92324185
CFAP43	NA	-0.1921617	-0.0369654	-0.11456355
WDR25	NA	-0.1915568	1.1516365	0.48003985
HOOK2	NA	0.190258	0.2405277	0.21539285000000002
OR12D3	NA	-0.1893018	-1.3562253	-0.77276355
ERO1A	NA	-0.1882002	1.8878435	0.84982165
ZNHIT2	NA	0.1879571	-0.2071835	-0.009613200000000002
CNTD2	NA	0.187709	0.45082	0.3192645
FAM127B	NA	-0.1872564	0.0924351	-0.04741064999999999
CSNK1G3	NA	0.1869205	3.2360326	1.71147655
PGK2	NA	0.1862217	1.6475192	0.91687045
KERA	NA	-0.1859323	3.195944	1.5050058499999999
LMAN1L	NA	-0.1848357	-3.2610039	-1.7229198
FSBP///RAD54B	NA	0.1842467	0.1010834	0.14266505000000002
DKKL1	NA	-0.1839401	-1.1908446	-0.68739235
PDZD7	NA	-0.1839142	1.0765659	0.44632585
RCOR3	NA	0.1836757	0.4539796	0.31882765
TESMIN	NA	-0.1823503	-1.4156237	-0.798987
ZDHHC8P1	NA	0.1819789	1.5036555	0.8428172
IL22	NA	0.181829	-1.1164084	-0.46728970000000003
GCM2	NA	-0.1811476	1.2494004	0.5341264
HTR1A	NA	-0.1809744	-1.2675864	-0.7242803999999999
SCUBE3	NA	-0.180632	2.4965532	1.1579606
INCENP	NA	0.1806166	2.5506877	1.36565215
BACH2	NA	-0.1798589	1.9412748	0.88070795
DMRT1	NA	-0.1783293	-1.3561573	-0.7672433
PRH1-PRR4///PRH2///PRH1	NA	-0.1782017	1.4076934	0.61474585
NOL8	NA	0.1781857	0.8356181	0.5069019
ZDHHC7	NA	0.1781784	0.406045	0.2921117
C16orf72	NA	0.1768731	2.4924418	1.33465745
PKD2L1	NA	0.1764923	-1.3568664	-0.5901870499999999
THAP4	NA	0.1756353	-1.0590029	-0.44168380000000007
TUBB7P	NA	-0.1753311	0.9051797	0.36492430000000003
HOXC8	NA	-0.1750886	-1.1188669	-0.64697775
C12orf43	NA	0.1741629	-0.1183973	0.027882800000000006
NUDT18	NA	-0.1740853	3.1207735	1.4733440999999998
ZNF214	NA	0.1737252	1.7807456	0.9772354
FKBP10	NA	-0.1737146	-0.085039	-0.12937680000000001
RHBG	NA	0.1735631	0.3302238	0.25189345
TMPRSS4	NA	0.1734141	0.1570638	0.16523895
ZBTB44	NA	-0.1732891	-2.0193396	-1.0963143499999999
TMCO6	NA	0.1732286	1.3059308	0.7395797000000001
NCS1	NA	0.1729041	1.7921689	0.9825365
UBQLN4	NA	-0.1728323	0.5203431	0.17375539999999998
THOC6	NA	0.1718744	-2.5636388	-1.1958822
PDCD6IP	NA	-0.1718026	0.9190842	0.3736408
GJD2	NA	-0.171586	0.1949269	0.011670449999999999
IQCH	NA	0.1705964	0.9496185	0.5601074500000001
ZNF281	NA	0.1704052	-2.2102855	-1.01994015
TRPM6	NA	0.1699476	-1.860052	-0.8450522
BRD7P3	NA	-0.1698375	-0.9120939	-0.5409657
PREB	NA	-0.1696004	0.5805243	0.20546195
LENEP	NA	-0.169121	1.1778945	0.50438675
PCDHA10	NA	-0.1690196	0.1174658	-0.0257769
LOC101926913	NA	0.1688422	0.1372949	0.15306855
CFAP46	NA	0.1683543	1.4639179	0.8161361
KLHL1	NA	0.1679066	-1.7569839	-0.79453865
NIN	NA	0.1670474	-0.8827136	-0.3578331
LOC101927550	NA	0.1661462	-1.1356466	-0.4847502
TTLL7	NA	-0.1660603	-2.1952474	-1.18065385
NPVF	NA	0.1651378	2.0650243	1.1150810500000001
ZNF672	NA	0.1641608	-0.3856279	-0.11073355000000001
SLC4A1AP	NA	0.1641359	3.8874981	2.025817
HIST1H4J	NA	0.1629944	1.3615957	0.7622950500000001
RHCG	NA	0.1627947	-0.6934582	-0.26533175000000003
MRM1	NA	0.1625009	-1.3938049	-0.615652
RBM41	NA	0.1624274	-0.1236906	0.0193684
DNMT3L	NA	-0.1618349	-0.3658045	-0.2638197
LOC730268///ANAPC1	NA	0.161494	-1.0176313	-0.42806864999999994
TUBAL3	NA	-0.1603338	-0.150647	-0.1554904
LOC101930416///LOC101929792///LOC100996724///LOC653513///PDE4DIP	NA	0.1593358	0.3869608	0.2731483
WLS	NA	-0.15851	0.9633435	0.40241675
ZNF226	NA	0.1574911	-1.0774768	-0.45999284999999995
FOXL1	NA	-0.1573765	-0.8689831	-0.5131798
SPAG11A	NA	-0.1566332	-0.6249734	-0.3908033
FN3KRP	NA	0.1551552	2.1047197	1.12993745
LOC100272216	NA	-0.152255	-3.1546778	-1.6534664
LOC100127886	NA	-0.1515962	1.431304	0.6398539
LHX5	NA	0.151557	-1.4078927	-0.6281678500000001
HTR3B	NA	-0.1514463	-1.1340202	-0.6427332499999999
DUX4L24///DBET///LOC100291626///DUX4///LOC100288289///DUX4L2///DUX4L3///DUX4L5///DUX4L6///DUX4L7///LOC652301///DUX4L4///DUX4L8///DUX4L1	NA	-0.1510586	-3.5589562	-1.8550073999999999
NDUFA10	NA	-0.1501361	3.2983937	1.5741288
CARMIL1	NA	-0.1497881	-1.3245773	-0.7371827000000001
CCDC40	NA	0.1487771	-1.220701	-0.53596195
TMEM19	NA	-0.1487607	0.1604248	0.005832050000000005
MBTD1	NA	-0.1487587	-1.658443	-0.9036008499999999
ENTPD1-AS1	NA	-0.148556	0.7464177	0.29893084999999997
GAR1	NA	-0.1470864	-3.317936	-1.7325112
VWA7	NA	-0.1462153	-1.3243079	-0.7352616
CDKL3	NA	-0.1453914	-0.4803247	-0.31285805
ABI3BP	NA	0.1450713	-2.7992398	-1.32708425
ZNF696	NA	-0.1448836	-2.1262663	-1.13557495
LIN7B	NA	-0.1446165	0.3928037	0.12409359999999998
MAGEL2	NA	0.1445633	0.2766476	0.21060545
MPC1	NA	-0.1443388	-1.3781921	-0.76126545
ASB12///MTMR8	NA	-0.143062	-2.4424037	-1.29273285
AKTIP	NA	-0.1425056	2.3858765	1.1216854500000002
CLDN16	NA	-0.142441	-1.4696148	-0.8060279
NARFL	NA	-0.142132	2.2033559	1.03061195
FLJ13224	NA	0.1417392	-0.2927519	-0.07550635
NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF12///NBPF14	NA	-0.1416715	-1.2664667	-0.7040691
LOC102725213///LOC100507387///FAM153A///FAM153B	NA	0.1415436	-1.5285808	-0.6935186
NARF	NA	-0.1415151	0.2914162	0.07495055
STAP2	NA	0.1413702	-1.6877145	-0.77317215
OR52A1	NA	-0.1412278	0.4024379	0.13060505
ALPP	NA	0.1389047	-2.8566885	-1.3588919000000002
LRP1B	NA	0.1362082	-0.1469382	-0.005364999999999995
IFT52	NA	0.1361665	4.0225265	2.0793464999999998
ETNPPL	NA	-0.136087	0.2055813	0.03474714999999999
PLA1A	NA	-0.1356349	2.0725656	0.96846535
RNF126P1	NA	-0.1354479	-1.42558	-0.78051395
YEATS4	NA	-0.1352536	0.9567258	0.4107361
LOC100505915	NA	0.1349369	-2.7835708	-1.32431695
KRT24	NA	-0.1336605	-0.6592497	-0.3964551
TRMT112	NA	0.1334692	0.7955262	0.4644977
CLUHP3	NA	-0.1327157	0.0170386	-0.057838549999999996
KANSL3	NA	0.1325481	-2.1369501	-1.002201
GABRQ	NA	0.132142	1.6645627	0.89835235
RPS6KC1	NA	0.1317477	0.6060642	0.36890595000000004
PSORS1C2	NA	0.1302206	-0.0971483	0.016536149999999993
TRMU///GTSE1	NA	0.1300541	-0.5246604	-0.19730315
NMUR1	NA	0.1300019	-5.2564798	-2.56323895
FAHD2CP///FAHD2B///FAHD2A	NA	0.1297771	-2.9090461	-1.3896344999999999
ZNF83	NA	-0.1291575	-0.0948838	-0.11202065
SFTPA2///SFTPA1	NA	-0.1289359	1.0944591	0.48276159999999996
FBXO2	NA	-0.1276697	-0.9379841	-0.5328269
HIST1H3B	NA	0.127654	-2.513281	-1.1928135
TAS2R16	NA	0.1268745	0.1711393	0.1490069
TNKS2	NA	-0.1267569	-6.4129813	-3.2698691
SLC5A7	NA	0.1266128	-0.5112425	-0.19231485000000004
ANP32C	NA	-0.1263271	-0.441189	-0.28375805
YOD1	NA	0.1252705	0.2191138	0.17219215
PLXNB3	NA	0.1251262	0.5030929	0.31410954999999996
CDH20	NA	-0.1250768	1.3337504	0.6043368
C1orf50	NA	0.1237145	1.2909913	0.7073529
GPR32	NA	-0.123658	1.1669999	0.52167095
NRBF2	NA	-0.1229847	2.3731526	1.12508395
INTS12	NA	-0.1228518	0.8537315	0.36543985
C6orf48	NA	-0.1217926	1.1818647	0.53003605
PEX5L	NA	-0.1211835	-2.1914054	-1.1562944499999999
FGF17	NA	0.1184131	-0.3391266	-0.11035675
MRPS7	NA	0.1183281	1.5304098	0.82436895
CHRNA9	NA	-0.1169668	-1.2625632	-0.689765
KRT8P12	NA	0.1160051	2.990821	1.55341305
FAM160B2	NA	0.1150735	-2.3088228	-1.0968746500000002
DERA	NA	-0.1150311	2.7614381	1.3232035
ZNF764	NA	0.1148693	1.8224448	0.96865705
OBSCN	NA	0.1146909	-0.9057773	-0.3955432
TAAR2	NA	-0.1143236	1.0669994	0.47633790000000004
CEP70	NA	-0.1137014	1.8213811	0.85383985
INHBE	NA	-0.1131816	-0.1945042	-0.1538429
MTA2	NA	-0.1129822	-2.2616391	-1.18731065
INSL6	NA	-0.112733	-4.0418476	-2.0772903
TRPV5	NA	0.1126169	-0.5486981	-0.21804059999999997
NME8	NA	0.1121224	-0.7186806	-0.3032791
RGL3///EPOR	NA	-0.1117771	-2.3577792	-1.23477815
COLEC12	NA	0.1116392	-1.527942	-0.7081514
MAFG	NA	0.1114045	-4.0961542	-1.99237485
EXOSC1	NA	0.1098944	-0.6669995	-0.27855255
CNPY4	NA	-0.109617	-3.5246092	-1.8171131
CHST12	NA	0.1096032	2.241133	1.1753681
MSL2	NA	-0.1085008	-1.8228314	-0.9656661000000001
CD248	NA	-0.1055771	-0.3613096	-0.23344335
ORM1	NA	0.1055046	-2.8295682	-1.3620318
POLL	NA	-0.1050076	-0.7727018	-0.4388547
NDUFB4	NA	0.1020579	0.951926	0.52699195
ZNF532	NA	0.1009323	1.6882366	0.89458445
DCTN1	NA	-0.1006707	1.9294428	0.91438605
GPS1	NA	0.1005362	-2.9604401	-1.42995195
CCDC87	NA	0.100534	-2.9685207	-1.43399335
DBF4B	NA	0.1004798	1.5573266	0.8289032
OMP	NA	0.1002482	-0.5360431	-0.21789745
SLC22A8	NA	-0.1002029	-1.6050178	-0.85261035
PIH1D1	NA	0.0991264	1.699074	0.8991002
LYRM4	NA	-0.0988143	0.1054503	0.0033180000000000015
PHLDB1	NA	0.0985533	-1.0906882	-0.49606745
GCC2	NA	0.0979339	0.2497953	0.1738646
LBH	NA	0.096857	1.1625707	0.62971385
FOXB1	NA	-0.0956261	-0.1620535	-0.1288398
C19orf54	NA	0.0950623	1.0807323	0.5878973
MSANTD2	NA	0.093756	-0.9928017	-0.44952285000000003
CALML5	NA	0.0927766	1.979087	1.0359318
IDI2-AS1	NA	-0.0923879	-0.5635361	-0.327962
EFCC1	NA	0.092282	-2.4276941	-1.16770605
TRIM46	NA	-0.0914926	-3.8664267	-1.97895965
SDF2L1	NA	0.0909603	1.2763859	0.6836731
GSTCD	NA	-0.0909102	-1.2957171	-0.69331365
HBQ1	NA	-0.090898	-2.590635	-1.3407665
RNF220	NA	0.0906642	1.0209556	0.5558099
RNF39	NA	-0.0903931	-0.6333126	-0.36185285
ZNF750	NA	-0.0898888	1.3189183	0.61451475
DDX50	NA	0.0893235	0.7180515	0.4036875
FAM86DP///FAM86B2///FAM86FP///FAM86B1///FAM86C1	NA	0.0880833	-0.3417666	-0.12684164999999997
RFPL3	NA	-0.0879409	-0.5125048	-0.30022285
RIPPLY3	NA	0.0876991	-1.015422	-0.46386145
NMD3	NA	-0.0874777	1.9497426	0.93113245
CCDC70	NA	-0.0856816	1.9076211	0.91096975
LGALS13	NA	0.0851463	0.7174724	0.40130935
SHPK	NA	-0.0848821	1.7851544	0.85013615
GAGE1	NA	0.0845244	-0.043304	0.0206102
SSTR1	NA	-0.0839909	-1.3757135	-0.7298522000000001
ZDHHC6	NA	0.083736	3.8372244	1.9604802000000001
BHLHB9	NA	-0.0836408	-1.6150524	-0.8493466
PCDHB3	NA	-0.0831008	-0.8038068	-0.4434538
SF3B5	NA	-0.0824027	1.6296966	0.7736469499999999
ZNF257	NA	0.0820007	-1.7516927	-0.834846
TSSC1	NA	-0.0814765	0.8228277	0.37067560000000005
POPDC3	NA	0.0797017	1.40533	0.74251585
GS1-600G8.3	NA	-0.0789196	-0.5896974	-0.3343085
FRS2	NA	0.0783974	0.9000039	0.48920065
DNAJC28	NA	0.078343	3.4431194	1.7607312
NPIPA5///NPIPB6///NPIPB15///PDXDC2P///NPIPB3///NPIPA1	NA	-0.0775683	-3.4589253	-1.7682468
DLX6	NA	0.0768121	-1.4615547	-0.6923713
DCUN1D2	NA	0.0758002	-0.7131	-0.3186499
EN1	NA	-0.073747	1.1114956	0.5188743
HTR5A	NA	0.0736659	-2.5496573	-1.2379957
CCDC71	NA	-0.0723277	-2.7471599	-1.4097438000000002
SLC30A10	NA	0.0700897	0.0085508	0.03932025
ZGPAT	NA	0.0698605	0.8760929	0.47297669999999997
CDY1	NA	0.0695788	-1.2881571	-0.6092891500000001
BACH1	NA	-0.0695663	0.8212425	0.3758381
